"","artist_name","track_name","energy","danceability","energy.1","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","jack"
"854","Taylor Swift","epiphany - the long pond studio sessions",0.2,0.524,0.2,1,-13.004,1,0.0274,0.916,0.000392,0.068,0.113,93.87,"0"
"855","Taylor Swift","betty - the long pond studio sessions",0.316,0.538,0.316,9,-9.5,0,0.0299,0.841,0,0.119,0.518,95.68,"0"
"856","Taylor Swift","peace - the long pond studio sessions",0.344,0.619,0.344,5,-11.472,1,0.0647,0.93,7.61e-05,0.0734,0.513,149.897,"0"
"857","Taylor Swift","hoax - the long pond studio sessions",0.155,0.682,0.155,8,-13.083,1,0.0394,0.962,0,0.18,0.483,118.832,"0"
"858","Taylor Swift","the lakes - the long pond studio sessions",0.221,0.606,0.221,2,-11.767,1,0.0468,0.794,0,0.0888,0.112,89.844,"0"
"859","Taylor Swift","the 1",0.348,0.765,0.348,0,-6.963,1,0.0579,0.764,1.01e-05,0.108,0.171,140.016,"0"
"860","Taylor Swift","cardigan",0.581,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,"0"
"861","Taylor Swift","the last great american dynasty",0.661,0.684,0.661,7,-8.507,1,0.0407,0.473,0.00215,0.109,0.713,147.909,"0"
"862","Taylor Swift","exile (feat. Bon Iver)",0.38,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,"0"
"863","Taylor Swift","my tears ricochet",0.263,0.469,0.263,0,-10.63,1,0.0329,0.806,0,0.0749,0.112,129.86,"0"
"864","Taylor Swift","mirrorball",0.413,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,"0"
"865","Taylor Swift","seven",0.488,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.922,"0"
"866","Taylor Swift","august",0.623,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,"0"
"867","Taylor Swift","this is me trying",0.476,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,"0"
"868","Taylor Swift","illicit affairs",0.31,0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,"0"
"869","Taylor Swift","invisible string",0.452,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,"0"
"870","Taylor Swift","mad woman",0.709,0.596,0.709,5,-8.938,0,0.0431,0.649,9.92e-06,0.114,0.533,141.978,"0"
"871","Taylor Swift","epiphany",0.267,0.175,0.267,1,-13.69,1,0.0302,0.731,0.000402,0.0858,0.106,94.203,"0"
"872","Taylor Swift","betty",0.379,0.59,0.379,0,-8.717,1,0.0255,0.544,0,0.0983,0.467,96.029,"0"
"873","Taylor Swift","peace",0.269,0.651,0.269,5,-12.912,1,0.0983,0.918,2.17e-05,0.0918,0.334,150.033,"0"
"874","Taylor Swift","hoax",0.181,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,"0"
"875","Taylor Swift","the lakes - bonus track",0.262,0.509,0.262,2,-11.531,1,0.0311,0.85,1.68e-06,0.0851,0.287,89.846,"0"
"876","Taylor Swift","the 1 - the long pond studio sessions",0.253,0.701,0.253,0,-10.759,1,0.0374,0.895,0.0287,0.105,0.161,139.653,"0"
"877","Taylor Swift","cardigan - the long pond studio sessions",0.234,0.395,0.234,0,-9.704,0,0.0382,0.88,0,0.107,0.247,86.478,"0"
"878","Taylor Swift","the last great american dynasty - the long pond studio sessions",0.623,0.642,0.623,7,-11.76,1,0.041,0.747,0.00767,0.0542,0.536,147.936,"0"
"879","Taylor Swift","exile (feat. Bon Iver) - the long pond studio sessions",0.305,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,"0"
"880","Taylor Swift","my tears ricochet - the long pond studio sessions",0.172,0.531,0.172,0,-12.34,1,0.0351,0.946,1.01e-05,0.0615,0.168,129.007,"0"
"881","Taylor Swift","mirrorball - the long pond studio sessions",0.386,0.509,0.386,2,-8.434,1,0.0272,0.78,3.45e-05,0.118,0.109,109.993,"0"
"882","Taylor Swift","seven - the long pond studio sessions",0.449,0.694,0.449,4,-11.49,1,0.0301,0.914,0.000126,0.1,0.363,94.963,"0"
"883","Taylor Swift","august - the long pond studio sessions",0.663,0.554,0.663,5,-8.961,1,0.0324,0.5,4.77e-05,0.791,0.545,89.977,"0"
"884","Taylor Swift","this is me trying - the long pond studio sessions",0.332,0.435,0.332,9,-11.611,1,0.031,0.928,0.000898,0.0867,0.157,68.097,"0"
"885","Taylor Swift","illicit affairs - the long pond studio sessions",0.235,0.489,0.235,10,-10.274,1,0.0356,0.883,0,0.113,0.435,117.699,"0"
"886","Taylor Swift","invisible string - the long pond studio sessions",0.282,0.59,0.282,7,-10.542,1,0.0281,0.942,4.85e-06,0.11,0.351,83.438,"0"
"887","Taylor Swift","mad woman - the long pond studio sessions",0.457,0.666,0.457,3,-10.46,1,0.0405,0.903,0.000102,0.118,0.343,141.849,"0"
"888","Taylor Swift","epiphany - the long pond studio sessions",0.2,0.524,0.2,1,-13.004,1,0.0274,0.916,0.000392,0.068,0.113,93.87,"0"
"889","Taylor Swift","betty - the long pond studio sessions",0.313,0.581,0.313,0,-9.597,1,0.0298,0.844,0,0.18,0.542,95.802,"0"
"890","Taylor Swift","peace - the long pond studio sessions",0.355,0.595,0.355,5,-11.068,1,0.0607,0.934,6.3e-05,0.0745,0.519,149.897,"0"
"891","Taylor Swift","hoax - the long pond studio sessions",0.155,0.682,0.155,8,-13.083,1,0.0394,0.962,0,0.18,0.483,118.832,"0"
"892","Taylor Swift","the lakes - the long pond studio sessions",0.221,0.606,0.221,2,-11.767,1,0.0468,0.794,0,0.0888,0.112,89.844,"0"
"893","Taylor Swift","the 1",0.361,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,"0"
"894","Taylor Swift","cardigan",0.58,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,"0"
"895","Taylor Swift","the last great american dynasty",0.653,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,"0"
"896","Taylor Swift","exile (feat. Bon Iver)",0.374,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,"0"
"897","Taylor Swift","my tears ricochet",0.265,0.456,0.265,0,-10.663,1,0.0328,0.814,0,0.0679,0.112,129.947,"0"
"898","Taylor Swift","mirrorball",0.417,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,"0"
"899","Taylor Swift","seven",0.494,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,"0"
"900","Taylor Swift","august",0.634,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,"0"
"901","Taylor Swift","this is me trying",0.478,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,"0"
"902","Taylor Swift","illicit affairs",0.304,0.529,0.304,10,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,"0"
"903","Taylor Swift","invisible string",0.459,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,"0"
"904","Taylor Swift","mad woman",0.7,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,"0"
"905","Taylor Swift","epiphany",0.254,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,"0"
"906","Taylor Swift","betty",0.376,0.595,0.376,0,-8.767,1,0.0256,0.589,0,0.0989,0.476,95.946,"0"
"907","Taylor Swift","peace",0.284,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,"0"
"908","Taylor Swift","hoax",0.178,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,"0"
"909","Taylor Swift","the lakes - bonus track",0.258,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,"0"
"910","Taylor Swift","the 1",0.348,0.765,0.348,0,-6.963,1,0.0579,0.764,1.01e-05,0.108,0.171,140.016,"0"
"911","Taylor Swift","cardigan",0.581,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,"0"
"912","Taylor Swift","the last great american dynasty",0.661,0.684,0.661,7,-8.507,1,0.0407,0.473,0.00215,0.109,0.713,147.909,"0"
"913","Taylor Swift","exile (feat. Bon Iver)",0.38,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,"0"
"914","Taylor Swift","my tears ricochet",0.263,0.469,0.263,0,-10.63,1,0.0329,0.806,0,0.0749,0.112,129.86,"0"
"915","Taylor Swift","mirrorball",0.413,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,"0"
"916","Taylor Swift","seven",0.488,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.922,"0"
"917","Taylor Swift","august",0.623,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,"0"
"918","Taylor Swift","this is me trying",0.476,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,"0"
"919","Taylor Swift","illicit affairs",0.31,0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,"0"
"920","Taylor Swift","invisible string",0.452,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,"0"
"921","Taylor Swift","mad woman",0.709,0.596,0.709,5,-8.938,0,0.0431,0.649,9.92e-06,0.114,0.533,141.978,"0"
"922","Taylor Swift","epiphany",0.267,0.175,0.267,1,-13.69,1,0.0302,0.731,0.000402,0.0858,0.106,94.203,"0"
"923","Taylor Swift","betty",0.379,0.59,0.379,0,-8.717,1,0.0255,0.544,0,0.0983,0.467,96.029,"0"
"924","Taylor Swift","peace",0.269,0.651,0.269,5,-12.912,1,0.0983,0.918,2.17e-05,0.0918,0.334,150.033,"0"
"925","Taylor Swift","hoax",0.181,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,"0"
"926","Taylor Swift","the lakes - bonus track",0.262,0.509,0.262,2,-11.531,1,0.0311,0.85,1.68e-06,0.0851,0.287,89.846,"0"
"927","Taylor Swift","the 1",0.357,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,"0"
"928","Taylor Swift","cardigan",0.581,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,"0"
"929","Taylor Swift","the last great american dynasty",0.662,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,"0"
"930","Taylor Swift","exile (feat. Bon Iver)",0.38,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,"0"
"931","Taylor Swift","my tears ricochet",0.263,0.456,0.263,0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86,"0"
"932","Taylor Swift","mirrorball",0.413,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,"0"
"933","Taylor Swift","seven",0.488,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,"0"
"934","Taylor Swift","august",0.623,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,"0"
"935","Taylor Swift","this is me trying",0.476,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,"0"
"936","Taylor Swift","illicit affairs",0.31,0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,"0"
"937","Taylor Swift","invisible string",0.452,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,"0"
"938","Taylor Swift","mad woman",0.699,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,"0"
"939","Taylor Swift","epiphany",0.267,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,"0"
"940","Taylor Swift","betty",0.377,0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,"0"
"941","Taylor Swift","peace",0.272,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,"0"
"942","Taylor Swift","hoax",0.181,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,"0"
"943","Taylor Swift","the 1",0.348,0.765,0.348,0,-6.963,1,0.0579,0.764,1.01e-05,0.108,0.171,140.015,"0"
"944","Taylor Swift","cardigan",0.581,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,"0"
"945","Taylor Swift","the last great american dynasty",0.661,0.684,0.661,7,-8.507,1,0.0407,0.473,0.00215,0.109,0.713,147.909,"0"
"946","Taylor Swift","exile (feat. Bon Iver)",0.38,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,"0"
"947","Taylor Swift","my tears ricochet",0.263,0.456,0.263,0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86,"0"
"948","Taylor Swift","mirrorball",0.413,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,"0"
"949","Taylor Swift","seven",0.488,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,"0"
"950","Taylor Swift","august",0.623,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,"0"
"951","Taylor Swift","this is me trying",0.476,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,"0"
"952","Taylor Swift","illicit affairs",0.31,0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,"0"
"953","Taylor Swift","invisible string",0.452,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,"0"
"954","Taylor Swift","mad woman",0.709,0.596,0.709,5,-8.938,0,0.0431,0.649,9.92e-06,0.114,0.533,141.978,"0"
"955","Taylor Swift","epiphany",0.267,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,"0"
"956","Taylor Swift","betty",0.379,0.59,0.379,0,-8.717,1,0.0255,0.544,0,0.0983,0.467,96.029,"0"
"957","Taylor Swift","peace",0.269,0.651,0.269,5,-12.912,1,0.0983,0.918,2.17e-05,0.0918,0.334,150.033,"0"
"958","Taylor Swift","hoax",0.181,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,"0"
"959","Taylor Swift","I Forgot That You Existed",0.316,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,"0"
"960","Taylor Swift","Cruel Summer",0.702,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,"1"
"961","Taylor Swift","Lover",0.543,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,"1"
"962","Taylor Swift","The Man",0.658,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,"0"
"963","Taylor Swift","The Archer",0.574,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,"1"
"964","Taylor Swift","I Think He Knows",0.366,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,"1"
"965","Taylor Swift","Miss Americana & The Heartbreak Prince",0.747,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,"0"
"966","Taylor Swift","Paper Rings",0.719,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,"1"
"967","Taylor Swift","Cornelia Street",0.624,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,"1"
"968","Taylor Swift","Death By A Thousand Cuts",0.732,0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,"0"
"969","Taylor Swift","London Boy",0.71,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,"1"
"970","Taylor Swift","Soon You’ll Get Better (feat. The Chicks)",0.182,0.433,0.182,0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,"0"
"971","Taylor Swift","False God",0.32,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,"1"
"972","Taylor Swift","You Need To Calm Down",0.671,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,"0"
"973","Taylor Swift","Afterglow",0.449,0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,"0"
"974","Taylor Swift","ME! (feat. Brendon Urie of Panic! At The Disco)",0.83,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,"0"
"975","Taylor Swift","It’s Nice To Have A Friend",0.175,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,"0"
"976","Taylor Swift","Daylight",0.496,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,"1"
"977","Taylor Swift","...Ready For It? - Karaoke Version",0.814,0.606,0.814,11,-8.128,0,0.0716,0.0155,0.264,0.193,0.191,160.004,"0"
"978","Taylor Swift","End Game - Karaoke Version",0.528,0.746,0.528,7,-6.304,1,0.0449,0.000908,0.443,0.0713,0.0719,159.043,"0"
"979","Taylor Swift","I Did Something Bad - Karaoke Version",0.517,0.756,0.517,8,-7.517,1,0.194,0.169,0.158,0.0588,0.178,83.01,"0"
"980","Taylor Swift","Don't Blame Me - Karaoke Version",0.456,0.55,0.456,9,-7.122,0,0.038,0.211,0.532,0.0291,0.0764,135.843,"0"
"981","Taylor Swift","Delicate - Karaoke Version",0.332,0.714,0.332,9,-12.043,0,0.0505,0.249,0.148,0.0649,0.0429,94.999,"0"
"982","Taylor Swift","Look What You Made Me Do - Karaoke Version",0.373,0.764,0.373,9,-9.283,0,0.0546,0.0228,0.224,0.112,0.0709,127.966,"0"
"983","Taylor Swift","So It Goes... - Karaoke Version",0.53,0.256,0.53,2,-10.173,1,0.045,0.072,0.284,0.202,0.25,76.84,"0"
"984","Taylor Swift","Gorgeous - Karaoke Version",0.462,0.76,0.462,7,-7.646,1,0.0484,0.036,0.467,0.266,0.335,92.03,"0"
"985","Taylor Swift","Getaway Car - Karaoke Version",0.682,0.497,0.682,2,-8.663,1,0.043,0.00515,0.768,0.0923,0.158,172.06,"0"
"986","Taylor Swift","King Of My Heart - Karaoke Version",0.622,0.64,0.622,0,-9.626,1,0.0324,0.00256,0.00328,0.038,0.145,110.028,"0"
"987","Taylor Swift","Dancing With Our Hands Tied - Karaoke Version",0.529,0.426,0.529,8,-7.953,1,0.17,0.0844,0.0986,0.101,0.217,75.958,"0"
"988","Taylor Swift","Dress - Karaoke Version",0.457,0.682,0.457,0,-11.087,1,0.0387,0.0348,0.0205,0.217,0.0383,120.029,"0"
"989","Taylor Swift","This Is Why We Can't Have Nice Things - Karaoke Version",0.757,0.594,0.757,5,-5.384,1,0.0572,0.00927,0.000236,0.401,0.214,163.948,"0"
"990","Taylor Swift","Call It What You Want - Karaoke Version",0.454,0.594,0.454,9,-13.01,1,0.0401,0.0943,0.705,0.755,0.139,164.028,"0"
"991","Taylor Swift","New Year's Day - Karaoke Version",0.0639,0.452,0.0639,0,-16.349,1,0.0471,0.944,2.91e-05,0.137,0.0767,94.963,"0"
"992","Taylor Swift","...Ready For It?",0.764,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,"0"
"993","Taylor Swift","End Game",0.589,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,"0"
"994","Taylor Swift","I Did Something Bad",0.602,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,"0"
"995","Taylor Swift","Don’t Blame Me",0.534,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,"0"
"996","Taylor Swift","Delicate",0.404,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,"0"
"997","Taylor Swift","Look What You Made Me Do",0.709,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,"1"
"998","Taylor Swift","So It Goes...",0.61,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,"0"
"999","Taylor Swift","Gorgeous",0.535,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,"0"
"1000","Taylor Swift","Getaway Car",0.689,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,"1"
"1001","Taylor Swift","King Of My Heart",0.703,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,"0"
"1002","Taylor Swift","Dancing With Our Hands Tied",0.691,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,"0"
"1003","Taylor Swift","Dress",0.469,0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,"1"
"1004","Taylor Swift","This Is Why We Can't Have Nice Things",0.789,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,"1"
"1005","Taylor Swift","Call It What You Want",0.504,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,"1"
"1006","Taylor Swift","New Year’s Day",0.151,0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,"0"
"1007","Taylor Swift","…Ready For It? - Commentary",0.347,0.741,0.347,10,-12.118,0,0.941,0.944,0,0.251,0.714,67.303,"0"
"1008","Taylor Swift","...Ready For It?",0.764,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,"0"
"1009","Taylor Swift","End Game - Commentary",0.245,0.635,0.245,4,-12.614,0,0.942,0.943,0,0.132,0.565,172.909,"0"
"1010","Taylor Swift","End Game",0.589,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,"0"
"1011","Taylor Swift","I Did Something Bad - Commentary",0.327,0.736,0.327,1,-10.994,1,0.892,0.825,0,0.19,0.731,98.753,"0"
"1012","Taylor Swift","I Did Something Bad",0.602,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,"0"
"1013","Taylor Swift","Don't Blame Me - Commentary",0.287,0.646,0.287,8,-11.839,1,0.943,0.915,0,0.208,0.647,86.424,"0"
"1014","Taylor Swift","Don’t Blame Me",0.534,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,"0"
"1015","Taylor Swift","Delicate - Commentary",0.236,0.647,0.236,11,-11.896,1,0.943,0.972,0,0.201,0.487,85.319,"0"
"1016","Taylor Swift","Delicate",0.404,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,"0"
"1017","Taylor Swift","Look What You Made Me Do - Commentary",0.378,0.763,0.378,4,-11.809,0,0.957,0.916,0,0.248,0.584,77.411,"0"
"1018","Taylor Swift","Look What You Made Me Do",0.709,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,"1"
"1019","Taylor Swift","So It Goes… - Commentary",0.318,0.728,0.318,6,-11.377,1,0.948,0.861,0,0.152,0.527,123.703,"0"
"1020","Taylor Swift","So It Goes...",0.61,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,"0"
"1021","Taylor Swift","Gorgeous - Commentary",0.242,0.655,0.242,6,-12.29,0,0.942,0.95,0,0.161,0.729,76.531,"0"
"1022","Taylor Swift","Gorgeous",0.535,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,"0"
"1023","Taylor Swift","Getaway Car - Commentary",0.177,0.718,0.177,6,-14.138,1,0.945,0.976,0,0.157,0.478,129.971,"0"
"1024","Taylor Swift","Getaway Car",0.689,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,"1"
"1025","Taylor Swift","King Of My Heart - Commentary",0.346,0.707,0.346,4,-11.991,1,0.945,0.94,0,0.14,0.715,83.407,"0"
"1026","Taylor Swift","King Of My Heart",0.703,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,"0"
"1027","Taylor Swift","Dancing With Our Hands Tied - Commentary",0.281,0.719,0.281,1,-12.218,1,0.951,0.941,0,0.284,0.507,129.863,"0"
"1028","Taylor Swift","Dancing With Our Hands Tied",0.691,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,"0"
"1029","Taylor Swift","Dress - Commentary",0.312,0.692,0.312,7,-12.316,1,0.949,0.955,0,0.0914,0.535,100.283,"0"
"1030","Taylor Swift","Dress",0.469,0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,"1"
"1031","Taylor Swift","This Is Why We Can't Have Nice Things - Commentary",0.207,0.72,0.207,9,-12.672,1,0.927,0.983,0,0.252,0.54,130.302,"0"
"1032","Taylor Swift","This Is Why We Can't Have Nice Things",0.789,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,"1"
"1033","Taylor Swift","Call It What You Want - Commentary",0.339,0.736,0.339,4,-12.422,0,0.926,0.947,0,0.109,0.529,68.253,"0"
"1034","Taylor Swift","Call It What You Want",0.504,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,"1"
"1035","Taylor Swift","New Year's Day - Commentary",0.158,0.719,0.158,5,-13.859,0,0.946,0.982,0,0.257,0.424,130.315,"0"
"1036","Taylor Swift","New Year’s Day",0.151,0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,"0"
"1037","Taylor Swift","Radio Outro - Commentary",0.298,0.774,0.298,8,-12.472,1,0.954,0.952,0,0.147,0.668,69.091,"0"
"1038","Taylor Swift","All Too Well",0.605,0.602,0.605,0,-7.803,1,0.0244,0.0448,0.000334,0.128,0.316,93.061,"0"
"1039","Taylor Swift","Wildest Dreams",0.688,0.55,0.688,8,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997,"0"
"1040","Taylor Swift","The Best Day",0.448,0.669,0.448,1,-8.566,1,0.0285,0.639,4.06e-06,0.158,0.383,126.068,"0"
"1041","Taylor Swift","Red",0.899,0.605,0.899,1,-4.273,0,0.0423,0.0779,0.000125,0.0911,0.647,124.985,"0"
"1042","Taylor Swift","Holy Ground",0.816,0.627,0.816,4,-6.698,1,0.0774,0.0162,0.00208,0.0965,0.648,157.043,"0"
