producer,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
epworth,0.637,0.62,-5.721,0,0.0341,1.43e-4,5.92e-4,0.107,0.583,93.025
epworth,0.794,0.653,-7.839,1,0.104,0.0489,4.88e-5,0.1,0.397,117.996
epworth,0.545,0.885,-7.046,0,0.069,0.0699,0.00876,0.295,0.871,170.001
epworth,0.838,0.525,-3.562,1,0.0665,0.345,1.92e-6,0.0771,0.884,144.981
epworth,0.787,0.713,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046
epworth,0.768,0.782,-5.545,1,0.141,0.0545,0,0.338,0.842,116.492
epworth,0.449,0.585,-6.761,1,0.0268,0.0509,8.75e-5,0.0833,0.212,139.631
epworth,0.899,0.494,-8.356,0,0.0378,0.157,0.108,0.0931,0.806,123.016
epworth,0.518,0.492,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848
epworth,0.824,0.764,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998
epworth,0.578,0.409,-7.487,0,0.0543,0.613,0,0.11,0.335,78.113
epworth,0.611,0.95,-3.509,1,0.0518,0.00141,1.59e-6,0.0543,0.607,132.078
epworth,0.421,0.808,-5.772,0,0.0637,0.00117,4.91e-5,0.265,0.482,111.86
epworth,0.759,0.436,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03
epworth,0.79,0.68,-6.756,0,0.471,0.0904,0,0.0995,0.377,77.999
epworth,0.629,0.85,-3.709,0,0.0373,0.00461,4.52e-6,0.124,0.472,120.993
epworth,0.51,0.833,-4.095,1,0.0984,5.31e-4,0,0.122,0.51,176.846
epworth,0.707,0.811,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971
epworth,0.545,0.684,-7.683,1,0.168,0.483,5.23e-5,0.237,0.669,80.612
kurstin,0.487,0.943,-10.715,0,0.0433,0.0308,0.889,0.117,0.492,136.013
kurstin,0.873,0.65,-7.672,0,0.121,0.65,0.306,0.067,0.254,100.044
kurstin,0.817,0.692,-6.854,1,0.213,0.208,0,0.115,0.592,95.033
kurstin,0.669,0.622,-5.156,0,0.0642,0.084,0,0.128,0.504,116.871
kurstin,0.68,0.64,-6.957,1,0.0334,0.0231,5.02e-6,0.0893,0.61,103.094
kurstin,0.334,0.397,-10.313,0,0.0328,0.658,1.4e-4,0.136,0.225,129.127
kurstin,0.529,0.794,-8.92,0,0.0474,9.12e-5,9.64e-4,0.0951,0.436,107.055
kurstin,0.653,0.677,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37
kurstin,0.612,0.591,-7.02,1,0.051,0.462,0,0.111,0.349,160.659
kurstin,0.747,0.811,-5.274,0,0.0542,0.00171,4.71e-6,0.138,0.71,124.025
kurstin,0.735,0.86,-3.878,0,0.0339,0.00525,1.92e-4,0.404,0.835,124.052
kurstin,0.775,0.679,-4.985,0,0.135,0.18,7.26e-5,0.068,0.619,166.008
kurstin,0.216,0.861,-7.979,1,0.122,0.00247,6.73e-4,0.0939,0.35,143.925
kurstin,0.545,0.818,-6.38,1,0.0541,0.0369,0,0.101,0.679,109.019
kurstin,0.653,0.883,-7.277,0,0.0338,0.0176,2.91e-4,0.161,0.978,157.98
kurstin,0.78,0.853,-7.052,1,0.0275,0.116,0,0.342,0.883,102.005
kurstin,0.453,0.0474,-19.864,1,0.0399,0.975,0.688,0.131,0.333,105.345
kurstin,0.693,0.595,-11.174,1,0.352,0.226,1.39e-6,0.0953,0.513,139.871
kurstin,0.512,0.817,-3.154,1,0.142,0.0505,0,0.0775,0.552,154.607
kurstin,0.454,0.509,-8.491,1,0.03,0.521,2.01e-6,0.112,0.447,73.892
kurstin,0.637,0.451,-12.099,0,0.073,0.114,0,0.103,0.556,76.891
kurstin,0.908,0.561,-7.683,0,0.301,0.00933,0,0.111,0.559,146.018
kurstin,0.668,0.686,-5.162,0,0.0335,0.00464,0,0.342,0.54,116.029
kurstin,0.277,0.394,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777
kurstin,0.454,0.0748,-17.114,1,0.058,0.668,0.197,0.129,0.123,98.126
kurstin,0.927,0.832,-7.665,0,0.0604,0.0139,2.6e-6,0.0394,0.958,115.384
kurstin,0.57,0.462,-10.483,1,0.0283,0.74,2.23e-4,0.104,0.545,102.3
kurstin,0.545,0.53,-8.104,1,0.203,0.0159,1.09e-6,0.218,0.248,109.933
kurstin,0.843,0.764,-2.494,0,0.0741,0.0356,0,0.0448,0.872,96.025
kurstin,0.805,0.371,-10.721,0,0.0352,0.8,0,0.12,0.808,119.974
kurstin,0.96,0.437,-8.929,0,0.189,0.0898,0,0.112,0.615,125.934
kurstin,0.566,0.765,-6.337,1,0.0439,0.0248,0,0.0783,0.604,156.036
kurstin,0.697,0.36,-13.615,0,0.1,0.0359,1.2e-6,0.122,0.218,149.896
kurstin,0.817,0.635,-7.246,1,0.163,0.323,0,0.0738,0.454,138.015
kurstin,0.685,0.887,-5.033,1,0.0342,0.451,7.18e-6,0.172,0.936,136.744
kurstin,0.786,0.828,-7.107,1,0.0534,0.0231,0,0.141,0.252,110.004
kurstin,0.237,0.981,-4.32,1,0.0989,2.96e-4,3.81e-5,0.202,0.475,98.181
kurstin,0.511,0.892,-4.701,1,0.0588,0.152,0.262,0.638,0.869,108.959
kurstin,0.698,0.662,-7.997,0,0.0861,0.567,1.44e-6,0.0876,0.815,141.666
kurstin,0.829,0.539,-7.359,0,0.208,0.136,1.78e-6,0.103,0.388,99.96
kurstin,0.209,0.769,-4.212,0,0.0329,0.0143,0,0.144,0.446,81.609
kurstin,0.686,0.824,-5.413,1,0.34,0.157,0,0.242,0.405,170.079
kurstin,0.575,0.489,-7.428,1,0.0273,0.672,6.46e-4,0.119,0.3,136.662
kurstin,0.655,0.431,-15.18,0,0.032,0.343,9.5e-6,0.0711,0.941,124.588
kurstin,0.662,0.558,-7.606,1,0.0272,0.109,0.00404,0.0802,0.519,93.029
kurstin,0.811,0.771,-8.993,1,0.063,3.91e-5,0.807,0.706,0.241,130.86
kurstin,0.759,0.918,-3.256,0,0.115,0.0103,1.83e-6,0.12,0.876,98.012
kurstin,0.688,0.875,-4.621,1,0.0511,0.157,0.00113,0.145,0.665,99.981
kurstin,0.593,0.96,-4.896,0,0.07,0.0431,0.766,0.245,0.448,126.998
kurstin,0.735,0.855,-4.03,1,0.0439,0.00802,5.44e-5,0.158,0.773,123.977
kurstin,0.584,0.952,-6.514,1,0.0886,0.0122,1.15e-6,0.11,0.594,154.964
kurstin,0.498,0.628,-5.709,0,0.0317,0.00686,0,0.362,0.218,138.099
kurstin,0.637,0.923,-6.777,0,0.063,0.0209,1.11e-5,0.426,0.685,117.03
kurstin,0.733,0.976,-5.305,1,0.045,0.0294,7.12e-5,0.25,0.523,144.989
kurstin,0.642,0.695,-5.62,1,0.0281,4.43e-4,1.02e-5,0.0753,0.642,103.984
kurstin,0.51,0.309,-20.136,0,0.179,0.666,0.0358,0.112,0.0825,129.851
kurstin,0.652,0.63,-5.046,1,0.0336,0.234,3.17e-4,0.109,0.463,111.246
kurstin,0.764,0.739,-7.167,1,0.045,0.106,2.72e-6,0.0571,0.967,142.947
kurstin,0.69,0.834,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43
kurstin,0.662,0.624,-7.552,1,0.0408,0.468,1.42e-5,0.109,0.524,83.979
kurstin,0.744,0.845,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221
kurstin,0.589,0.731,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908
kurstin,0.107,0.00251,-37.804,1,0.0477,0.975,0.965,0.0916,0.0356,90.649
kurstin,0.869,0.389,-14.461,1,0.183,0.0867,0.952,0.109,0.265,122.018
kurstin,0.722,0.739,-5.842,1,0.258,0.249,0,0.178,0.708,88.509
kurstin,0.578,0.823,-4.47,1,0.0342,0.0435,0,0.767,0.435,115.114
kurstin,0.691,0.631,-6.478,1,0.0368,0.0483,1.13e-5,0.104,0.8,92.004
kurstin,0.601,0.935,-4.021,1,0.138,1.33e-4,0.107,0.0622,0.45,163.979
kurstin,0.411,0.952,-3.73,1,0.0846,1.4e-5,0.0771,0.318,0.22,169.96
kurstin,0.719,0.82,-3.141,1,0.261,0.34,3.57e-5,0.291,0.754,142.097
kurstin,0.268,0.622,-5.512,1,0.0575,0.303,0,0.161,0.168,159.636
kurstin,0.627,0.495,-8.934,1,0.0287,0.0681,0.104,0.124,0.452,134.01
kurstin,0.39,0.755,-9.734,1,0.0557,0.751,0.96,0.525,0.705,133.864
kurstin,0.602,0.574,-7.805,1,0.0371,0.411,0.00124,0.0885,0.261,90.02
kurstin,0.443,0.913,-5.108,0,0.0362,3.84e-5,0.0102,0.378,0.536,145.017
kurstin,0.677,0.23,-18.581,0,0.037,0.928,0.855,0.097,0.368,96.302
kurstin,0.449,0.937,-6.333,0,0.0652,0.00331,9.65e-6,0.101,0.249,93.679
kurstin,0.521,0.794,-6.481,1,0.0474,0.0509,1.41e-4,0.0875,0.524,153.969
kurstin,0.451,0.873,-4.711,0,0.19,0.171,0,0.327,0.589,119.918
kurstin,0.655,0.703,-5.218,0,0.0296,0.0102,0,0.411,0.893,112.047
kurstin,0.525,0.949,-6.848,1,0.921,0.818,0,0.956,0.155,133.785
kurstin,0.725,0.808,-6.302,1,0.0375,0.00128,0.0667,0.126,0.771,125.502
kurstin,0.239,0.804,-5.796,0,0.0585,0.00444,0.00814,0.309,0.37,77.795
kurstin,0.753,0.749,-6.132,0,0.316,0.0285,0,0.0845,0.832,93.79
kurstin,0.731,0.744,-3.647,0,0.213,0.0417,0,0.144,0.44,93.958
kurstin,0.442,0.896,-4.264,1,0.182,6.67e-4,0,0.321,0.448,199.525
kurstin,0.663,0.819,-5.274,1,0.184,0.473,0,0.242,0.715,160.115
kurstin,0.491,0.811,-3.899,0,0.0686,0.0435,0,0.109,0.327,146.099
kurstin,0.596,0.777,-3.806,1,0.0419,0.147,0,0.187,0.614,87
kurstin,0.482,0.833,-5.611,1,0.0449,3.46e-4,0,0.365,0.74,148.039
kurstin,0.654,0.62,-5.855,1,0.0846,0.177,0,0.0987,0.653,146.928
kurstin,0.77,0.896,-3.971,1,0.039,0.053900000000000003,0,0.243,0.964,126.999
kurstin,0.952,0.988,0.326,0,0.228,0.0131,1.24e-5,0.235,0.942,130.24
kurstin,0.802,0.755,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027
kurstin,0.878,0.875,-4.923,1,0.0658,0.0507,3.42e-5,0.356,0.84,124.006
kurstin,0.948,0.588,-6.009,1,0.378,0.0834,0,0.103,0.416,104.031
kurstin,0.79,0.756,-6.908,1,0.0938,0.221,9.87e-5,0.114,0.724,91.913
kurstin,0.715,0.868,-5.791,0,0.0395,0.00217,0.00428,0.294,0.786,126.021
kurstin,0.569,0.894,-4.931,0,0.318,0.00715,0,0.158,0.293,188.892
kurstin,0.414,0.64,-7.931,1,0.0593,0.0128,4.89e-4,0.112,0.811,183.73
kurstin,0.69,0.453,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992
kurstin,0.715,0.446,-10.977,0,0.0656,0.972,0.0779,0.0699,0.523,129.95
kurstin,0.573,0.772,-4.417,1,0.0332,0.00139,0.00418,0.196,0.47,138.004
kurstin,0.401,0.952,-2.469,0,0.154,4.28e-4,0,0.353,0.514,183.966
kurstin,0.409,0.977,-9.041,1,0.0591,0.186,1.03e-6,0.321,0.0366,80.044
kurstin,0.681,0.845,-5.147,0,0.0525,0.0304,0,0.197,0.761,132.023
kurstin,0.588,0.567,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009
kurstin,0.655,0.857,-4.148,1,0.0994,0.141,0,0.298,0.719,97.994
kurstin,0.674,0.895,-3.505,1,0.0803,0.00777,0.00248,0.0743,0.504,139.842
kurstin,0.709,0.676,-4.195,1,0.0408,0.0225,8.52e-6,0.0527,0.956,127.052
kurstin,0.285,0.555,-7.79,1,0.0362,0.142,3.92e-4,0.0575,0.0601,136.539
kurstin,0.583,0.344,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203
kurstin,0.564,0.784,-5.347,0,0.0568,0.0582,1.03e-5,0.114,0.324,147.82
kurstin,0.648,0.757,-4.633,1,0.0376,0.00756,9.62e-6,0.0825,0.916,124.936
kurstin,0.666,0.547,-5.449,0,0.0369,0.037,2.48e-5,0.0819,0.539,115.99
kurstin,0.841,0.659,-3.898,1,0.145,0.0575,0,0.142,0.469,119.98
kurstin,0.463,0.427,-9.799,0,0.0549,0.628,5.65e-4,0.0911,0.231,116.059
kurstin,0.442,0.612,-7.222,1,0.112,0.584,5.7e-6,0.37,0.178,180.917
kurstin,0.596,0.927,-2.911,0,0.134,0.00279,0,0.183,0.778,150.924
kurstin,0.604,0.406,-10.016,0,0.0306,0.543,5.45e-4,0.0932,0.474,139.897
kurstin,0.358,0.284,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796
kurstin,0.433,0.743,-6.828,1,0.0473,0.0907,0,0.0807,0.312,157.044
kurstin,0.644,0.752,-8.942,0,0.0338,0.167,4.19e-4,0.141,0.602,114.012
kurstin,0.629,0.66,-6.645,0,0.376,0.0109,0,0.491,0.469,189.649
kurstin,0.449,0.353,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888
kurstin,0.599,0.865,-4.394,0,0.0341,0.0127,0.00184,0.109,0.531,124.986
kurstin,0.746,0.505,-8.972,1,0.051,0.497,6.02e-5,0.0973,0.461,95.981
kurstin,0.568,0.878,-3.974,1,0.0638,0.0753,0,0.107,0.533,105.992
kurstin,0.756,0.394,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027
kurstin,0.591,0.789,-5.347,0,0.107,0.026,2.04e-4,0.262,0.231,152.12
kurstin,0.682,0.758,-6.13,0,0.155,0.178,0.00158,0.0964,0.638,147.045
kurstin,0.361,0.937,-7.443,0,0.158,0.00117,5e-4,0.332,0.337,165.307
kurstin,0.758,0.708,-6.145,0,0.0328,0.00152,5.25e-4,0.065,0.61,106.997
kurstin,0.574,0.833,-6.239,0,0.0563,0.0611,0,0.105,0.574,86.008
kurstin,0.484,0.756,-5.709,0,0.0605,0.00135,1.55e-6,0.168,0.195,132.722
kurstin,0.691,0.378,-9.938,1,0.0365,0.403,7.12e-5,0.108,0.111,124.952
kurstin,0.67,0.876,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968
kurstin,0.505,0.657,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196
kurstin,0.795,0.71,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689
kurstin,0.407,0.955,-4.164,1,0.164,0.0251,0,0.347,0.508,177.48
kurstin,0.922,0.684,-7.166,1,0.313,0.166,0,0.109,0.537,140.066
kurstin,0.457,0.725,-5.979,1,0.0318,8.66e-5,1.26e-4,0.13,0.318,141.936
kurstin,0.538,0.607,-5.261,0,0.216,0.248,5.54e-6,0.0999,0.515,175.424
kurstin,0.61,0.0487,-20.457,1,0.0511,0.982,0.932,0.109,0.479,78.124
kurstin,0.645,0.681,-9.195,0,0.036,0.04,0.0098,0.122,0.613,115.996
kurstin,0.795,0.814,-3.945,1,0.4,0.0736,0,0.117,0.68,160.039
kurstin,0.807,0.681,-5.612,1,0.345,0.507,0,0.283,0.571,98.173
kurstin,0.662,0.398,-6.691,0,0.0275,0.716,0,0.111,0.468,107.001
kurstin,0.379,0.921,-3.891,1,0.0608,5.44e-4,6.59e-6,0.348,0.715,175.7
kurstin,0.723,0.415,-10.394,0,0.395,0.471,0,0.0995,0.581,159.65
kurstin,0.612,0.807,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
kurstin,0.55,0.596,-6.16,0,0.0505,0.421,2.01e-4,0.432,0.518,153.999
kurstin,0.593,0.335,-13.102,1,0.0592,0.653,0.0163,0.117,0.053900000000000003,83.999
kurstin,0.683,0.564,-7.871,0,0.0321,0.771,0,0.115,0.362,126.007
kurstin,0.749,0.988,-5.266,0,0.0387,0.202,0.00631,0.17,0.749,135.015
kurstin,0.655,0.261,-13.065,1,0.0559,0.176,0.91,0.12,0.217,168.025
kurstin,0.562,0.939,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044
kurstin,0.381,0.816,-9.256,1,0.196,0.0772,0,0.859,0.225,130.254
kurstin,0.545,0.771,-6.411,1,0.0469,7.26e-5,8.47e-6,0.101,0.357,158.262
kurstin,0.668,0.671,-5.916,0,0.0485,0.261,0.00989,0.119,0.657,92.017
kurstin,0.941,0.651,-8.179,1,0.109,0.215,1.21e-5,0.121,0.379,109.908
kurstin,0.656,0.887,-3.826,1,0.0652,0.00936,0,0.386,0.751,126.006
kurstin,0.546,0.878,-5.137,1,0.0525,0.0133,0,0.135,0.35,119.945
kurstin,0.627,0.623,-6.613,1,0.0267,0.0476,1.09e-6,0.149,0.454,147.983
kurstin,0.518,0.775,-5.897,0,0.0303,9.93e-5,1.3e-4,0.336,0.422,107.026
kurstin,0.53,0.835,-5.464,0,0.0477,0.0151,2.91e-6,0.0946,0.608,158.888
kurstin,0.674,0.832,-7.892,1,0.0308,0.146,5.06e-6,0.138,0.981,125.996
kurstin,0.613,0.914,-4.152,1,0.0366,0.00113,5.14e-6,0.302,0.752,101.026
kurstin,0.604,0.45,-6.984,1,0.0264,0.354,1.69e-4,0.108,0.424,109.911
kurstin,0.687,0.578,-6.686,1,0.0239,0.0106,3.78e-5,0.192,0.751,97
kurstin,0.653,0.542,-7.542,1,0.0279,0.00567,0.00193,0.102,0.631,140.012
kurstin,0.578,0.554,-8.469,1,0.0294,0.134,8.07e-5,0.0654,0.324,121.022
kurstin,0.645,0.892,-5.749,0,0.0571,0.0403,0.21,0.136,0.863,95.125
kurstin,0.443,0.702,-4.384,1,0.0296,0.307,3.99e-5,0.0858,0.737,171.987
kurstin,0.644,0.878,-6.164,0,0.0726,0.0426,0.00718,0.238,0.573,140.028
kurstin,0.689,0.82,-6.627,1,0.0385,0.443,6.76e-4,0.112,0.658,113.951
kurstin,0.719,0.844,-6.274,1,0.0638,0.0134,0.00356,0.118,0.651,120.018
kurstin,0.529,0.8,-4.99,0,0.067,0.122,0,0.0704,0.41,143.992
kurstin,0.529,0.9,-4.941,0,0.0426,0.00807,0.00128,0.114,0.479,120.026
kurstin,0.518,0.948,-5.58,0,0.0683,0.00504,0.104,0.228,0.55,103.025
kurstin,0.588,0.867,-3.153,0,0.048,6.97e-4,0,0.0842,0.526,135.984
kurstin,0.459,0.977,-4.911,1,0.066,7.93e-5,3.66e-5,0.207,0.241,90.086
kurstin,0.761,0.941,-2.166,1,0.0741,0.098,0,0.792,0.82,107.021
kurstin,0.448,0.784,-3.686,1,0.0627,0.106,1.08e-4,0.668,0.236,136.245
kurstin,0.459,0.861,-3.762,0,0.0529,0.0474,5.38e-6,0.107,0.333,145.842
kurstin,0.505,0.247,-8.187,1,0.0431,0.939,0,0.101,0.458,54.548
kurstin,0.425,0.953,-2.432,1,0.137,9.44e-4,0,0.164,0.503,134.887
kurstin,0.666,0.902,-4.588,1,0.0988,0.00112,0,0.0624,0.719,135.931
kurstin,0.52,0.96,-4.235,1,0.184,1.37e-5,0,0.0807,0.298,119.972
kurstin,0.597,0.919,-2.954,1,0.0439,1.45e-4,0,0.282,0.729,113.991
kurstin,0.596,0.854,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274
kurstin,0.6,0.787,-5.163,1,0.0366,0.043,0,0.358,0.608,127.977
kurstin,0.357,0.764,-6.566,1,0.0936,0.0347,0.0057,0.222,0.257,157.59
kurstin,0.748,0.524,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01
kurstin,0.684,0.873,-5.581,1,0.0316,0.0266,1.23e-4,0.0928,0.736,134.97
kurstin,0.472,0.67,-7.26,1,0.0266,0.104,1.77e-5,0.0843,0.606,176.045
kurstin,0.731,0.739,-7.005,1,0.0323,0.00233,0.00795,0.0929,0.689,121.98
kurstin,0.677,0.793,-6.58,1,0.0356,0.00422,3.02e-5,0.381,0.512,134.993
kurstin,0.477,0.728,-7.108,1,0.0342,0.0037200000000000002,5.05e-5,0.15,0.367,93.113
kurstin,0.564,0.744,-6.078,0,0.0349,0.00123,2.87e-5,0.276,0.423,154.032
kurstin,0.63,0.657,-7.072,1,0.0368,0.00377,0.175,0.0932,0.377,103.033
kurstin,0.482,0.748,-4.51,1,0.0337,3.4e-4,8.63e-5,0.0761,0.548,117.965
kurstin,0.51,0.375,-9.194,1,0.0288,0.812,0,0.145,0.25,132.555
kurstin,0.729,0.613,-8.956,1,0.0327,0.106,0.0151,0.0981,0.783,126.033
kurstin,0.535,0.732,-4.085,1,0.0333,0.0531,0,0.157,0.23,137.954
kurstin,0.659,0.865,-4.416,1,0.0541,0.0164,0,0.134,0.761,126.998
kurstin,0.817,0.484,-11.659,1,0.143,0.0515,2.13e-4,0.0391,0.671,100.978
kurstin,0.565,0.329,-12.222,0,0.0475,0.436,0,0.29,0.702,79.054
kurstin,0.832,0.598,-5.466,0,0.0796,0.244,0.0018600000000000001,0.0926,0.771,123.019
kurstin,0.508,0.296,-10.513,1,0.0755,0.897,5e-5,0.11,0.134,82.532
kurstin,0.741,0.857,-3.797,0,0.0431,0.168,0,0.0961,0.838,154.939
kurstin,0.421,0.791,-4.998,1,0.0496,0.0117,1.48e-5,0.146,0.499,130.075
kurstin,0.607,0.565,-7.417,0,0.412,0.0824,0,0.185,0.373,107.981
kurstin,0.438,0.806,-6.91,1,0.102,0.0685,0,0.319,0.652,172.941
kurstin,0.0658,0.00232,-48.781,1,0.0393,0.965,0.891,0.0687,0.115,69.052
kurstin,0.521,0.734,-4.668,1,0.0392,0.365,0,0.132,0.356,123.84
kurstin,0.509,0.812,-5.439,1,0.0537,0.00128,1.99e-5,0.214,0.689,159.878
kurstin,0.438,0.178,-9.402,1,0.0414,0.957,1.1e-6,0.316,0.344,75.25
kurstin,0.572,0.895,-2.654,1,0.0644,0.0134,0,0.216,0.922,145.008
kurstin,0.302,0.619,-5.8,1,0.0438,0.332,0,0.104,0.262,185.594
kurstin,0.337,0.644,-4.379,1,0.0329,0.125,0,0.165,0.256,173.111
kurstin,0.465,0.27,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518
kurstin,0.469,0.196,-16.093,1,0.0571,0.882,0,0.0513,0.537,130.036
kurstin,0.633,0.511,-5.83,1,0.0278,0.0408,0,0.263,0.381,80.968
kurstin,0.439,0.448,-8.447,1,0.0303,0.152,0,0.21,0.163,108.184
kurstin,0.46,0.481,-10.396,0,0.0438,0.686,0,0.191,0.633,138.769
kurstin,0.633,0.861,-6.574,1,0.0566,0.0742,0,0.105,0.707,150.005
kurstin,0.443,0.367,-9.165,1,0.028,0.815,2.34e-6,0.129,0.469,149.888
kurstin,0.181,0.214,-8.362,1,0.0304,0.891,0,0.103,0.144,72.702
kurstin,0.29,0.102,-14.657,1,0.0314,0.934,5e-5,0.16,0.134,82.787
kurstin,0.275,0.0234,-14.301,1,0.0375,0.949,2.7e-5,0.0991,0.0434,78.713
kurstin,0.839,0.482,-13.931,0,0.121,0.337,0.89,0.0859,0.585,116.998
kurstin,0.358,0.909,-6.856,0,0.0949,0.0429,0.00468,0.138,0.0419,129.945
kurstin,0.516,0.779,-8.174,0,0.253,0.176,0.00226,0.201,0.42,89.923
kurstin,0.523,0.861,-3.447,1,0.0644,0.0336,0,0.144,0.346,127.049
kurstin,0.599,0.816,-5.002,0,0.0514,0.00702,2.8e-6,0.508,0.595,126.02
kurstin,0.47,0.89,-4.672,1,0.0456,7.98e-4,1.23e-5,0.196,0.628,154.982
kurstin,0.722,0.943,-4.944,1,0.0307,0.112,0.0138,0.12,0.871,99.991
kurstin,0.546,0.822,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06
kurstin,0.779,0.604,-8.039,0,0.0403,0.556,0,0.112,0.404,120.017
kurstin,0.458,0.971,-4.549,1,0.1,0.0027,0,0.179,0.49,149.944
kurstin,0.511,0.956,-1.439,0,0.0866,0.115,0.829,0.27,0.307,173.921
kurstin,0.582,0.77,-3.52,1,0.0406,0.00253,0,0.198,0.348,135.008
kurstin,0.361,0.171,-13.096,1,0.0338,0.891,0,0.295,0.42,166.112
kurstin,0.792,0.672,-5.619,1,0.0389,0.0383,2.03e-5,0.0664,0.627,103.027
kurstin,0.85,0.705,-7.537,1,0.0616,0.022,9.39e-4,0.0721,0.839,160.961
kurstin,0.895,0.439,-12.142,0,0.319,0.199,0,0.0683,0.633,109.988
kurstin,0.761,0.607,-6.435,0,0.0353,0.278,0,0.0718,0.598,94.998
kurstin,0.593,0.321,-7.804,1,0.055,0.765,0,0.104,0.24,77.967
kurstin,0.574,0.453,-9.32,1,0.106,0.711,2.25e-4,0.111,0.503,84.025
kurstin,0.159,0.893,-22.699,1,0.0706,0.0833,1.91e-4,0.9,0.00864,129.389
kurstin,0.723,0.569,-6.832,0,0.25,0.429,0,0.0908,0.631,101.071
kurstin,0.65,0.879,-2.886,1,0.073,0.00104,0,0.0483,0.536,166.895
kurstin,0.81,0.761,-3.984,1,0.209,0.0345,0,0.0943,0.341,94.991
kurstin,0.931,0.805,-4.698,1,0.0632,0.00107,0.837,0.126,0.966,140.004
kurstin,0.412,0.751,-5.665,1,0.042,0.0203,7.6e-5,0.122,0.22,125.845
kurstin,0.639,0.628,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482
kurstin,0.421,0.79,-6.227,1,0.0538,0.00205,3.09e-4,0.148,0.279,162.024
kurstin,0.349,0.525,-6.829,0,0.0451,0.583,0,0.35,0.288,136.762
kurstin,0.469,0.592,-4.962,1,0.0399,0.0393,0,0.105,0.0938,161.996
kurstin,0.399,0.787,-2.88,1,0.0499,0.0197,6.07e-5,0.0685,0.572,117.089
kurstin,0.507,0.811,-4.645,1,0.155,0.0497,3.32e-5,0.121,0.459,180.081
kurstin,0.495,0.7,-5.639,1,0.144,0.141,0,0.102,0.279,144.426
kurstin,0.427,0.123,-15.228,0,0.0497,0.868,3.12e-5,0.0732,0.0394,129.565
kurstin,0.444,0.497,-5.683,1,0.0357,0.189,0,0.117,0.151,124.382
kurstin,0.0626,0.0433,-31.087,0,0.0419,0.858,0.962,0.104,0.0496,50.079
kurstin,0.421,0.791,-4.998,1,0.0496,0.0117,1.48e-5,0.146,0.499,130.075
kurstin,0.674,0.877,-4.945,1,0.167,0.0559,1.12e-4,0.0836,0.383,109.038
kurstin,0.418,0.764,-3.307,0,0.0559,0.00598,0,0.149,0.33,175.669
kurstin,0.431,0.284,-11.858,1,0.0432,0.871,1.36e-4,0.0899,0.229,98.317
kurstin,0.448,0.769,-4.107,0,0.0403,0.0281,3.03e-6,0.303,0.319,86.982
kurstin,0.541,0.812,-3.764,1,0.0336,0.203,0,0.42,0.607,141.056
kurstin,0.557,0.521,-7.706,0,0.0411,0.0203,0,0.184,0.207,147.573
kurstin,0.585,0.929,-4.393,1,0.0357,0.059,6.14e-4,0.189,0.654,89.962
kurstin,0.556,0.684,-5.075,1,0.0459,0.0106,0,0.531,0.23,125.189
kurstin,0.499,0.963,-4.796,0,0.241,0.00333,0,0.111,0.459,100.509
kurstin,0.653,0.893,-5.966,1,0.0538,0.0158,4.95e-5,0.102,0.513,118.035
kurstin,0.439,0.972,-5.358,1,0.0936,0.0727,2.97e-4,0.0691,0.781,174.678
kurstin,0.58,0.502,-8.166,1,0.0264,0.86,0.44,0.0766,0.481,170.02
kurstin,0.815,0.364,-11.158,1,0.375,0.533,3.52e-5,0.108,0.328,129.937
kurstin,0.295,0.41,-12.014,1,0.0443,5.96e-4,0.0276,0.101,0.312,121.398
kurstin,0.669,0.667,-5.376,0,0.0462,0.156,3.77e-6,0.131,0.338,97.968
kurstin,0.884,0.679,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993
