"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","track_name","artist_name","album_name","producer","artist_id","album_id","key_name","mode_name","key_mode","Unnamed: 0","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","track_id","artists","available_markets","disc_number","explicit","is_local","track_preview_url","track_number","track_uri","external_urls.spotify"
0.574,0.879,11,-5.571,0,0.05,0.0685,0.000549,0.101,0.122,123.086,"track",NA,NA,"https://api.spotify.com/v1/tracks/7efTNoBgYZ3IsB8wpP1f7R","https://api.spotify.com/v1/audio-analysis/7efTNoBgYZ3IsB8wpP1f7R",311533,4,"Spectrum","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","B","minor","B minor",2522,"album",NA,2011-01-01,2011,"day","7efTNoBgYZ3IsB8wpP1f7R",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:7efTNoBgYZ3IsB8wpP1f7R","https://open.spotify.com/track/7efTNoBgYZ3IsB8wpP1f7R"
0.212,0.821,0,-3.898,1,0.0692,0.038,4.84e-05,0.0859,0.365,82.977,"track",NA,NA,"https://api.spotify.com/v1/tracks/2CgybGSWTcksP4BXTMYKPq","https://api.spotify.com/v1/audio-analysis/2CgybGSWTcksP4BXTMYKPq",245880,4,"All This And Heaven Too","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","C","major","C major",2523,"album",NA,2011-01-01,2011,"day","2CgybGSWTcksP4BXTMYKPq",NA,NA,1,FALSE,FALSE,NA,11,"spotify:track:2CgybGSWTcksP4BXTMYKPq","https://open.spotify.com/track/2CgybGSWTcksP4BXTMYKPq"
0.41,0.813,0,-4.985,1,0.0442,0.277,0.0217,0.264,0.267,160.033,"track",NA,NA,"https://api.spotify.com/v1/tracks/5Ew15rnMFzIytOKVQOQuk7","https://api.spotify.com/v1/audio-analysis/5Ew15rnMFzIytOKVQOQuk7",274586,4,"Leave My Body","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","C","major","C major",2524,"album",NA,2011-01-01,2011,"day","5Ew15rnMFzIytOKVQOQuk7",NA,NA,1,FALSE,FALSE,NA,12,"spotify:track:5Ew15rnMFzIytOKVQOQuk7","https://open.spotify.com/track/5Ew15rnMFzIytOKVQOQuk7"
0.533,0.501,0,-9.236,1,0.0288,0.00151,0.0205,0.0814,0.14,175.971,"track",NA,NA,"https://api.spotify.com/v1/tracks/5u4QljLp2y0sFakVSl9C9J","https://api.spotify.com/v1/audio-analysis/5u4QljLp2y0sFakVSl9C9J",241248,4,"Remain Nameless","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","C","major","C major",2525,"album",NA,2011-01-01,2011,"day","5u4QljLp2y0sFakVSl9C9J",NA,NA,1,FALSE,FALSE,NA,13,"spotify:track:5u4QljLp2y0sFakVSl9C9J","https://open.spotify.com/track/5u4QljLp2y0sFakVSl9C9J"
0.429,0.935,0,-3.906,1,0.0616,0.00975,0.000259,0.141,0.463,144.993,"track",NA,NA,"https://api.spotify.com/v1/tracks/1c4WeVXOhYHEYvmzgTlAHZ","https://api.spotify.com/v1/audio-analysis/1c4WeVXOhYHEYvmzgTlAHZ",316863,4,"Strangeness And Charm","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","C","major","C major",2526,"album",NA,2011-01-01,2011,"day","1c4WeVXOhYHEYvmzgTlAHZ",NA,NA,1,FALSE,FALSE,NA,14,"spotify:track:1c4WeVXOhYHEYvmzgTlAHZ","https://open.spotify.com/track/1c4WeVXOhYHEYvmzgTlAHZ"
0.522,0.866,4,-4.536,0,0.0545,0.067,4.02e-06,0.322,0.252,106.08,"track",NA,NA,"https://api.spotify.com/v1/tracks/5tMNfvZZTSmeterYKXYjdL","https://api.spotify.com/v1/audio-analysis/5tMNfvZZTSmeterYKXYjdL",182566,4,"Bedroom Hymns","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","E","minor","E minor",2527,"album",NA,2011-01-01,2011,"day","5tMNfvZZTSmeterYKXYjdL",NA,NA,1,FALSE,FALSE,NA,15,"spotify:track:5tMNfvZZTSmeterYKXYjdL","https://open.spotify.com/track/5tMNfvZZTSmeterYKXYjdL"
0.678,0.747,3,-3.088,1,0.0562,0.16,0,0.129,0.479,124.037,"track",NA,NA,"https://api.spotify.com/v1/tracks/1CSmpHClwztE8UhxPuBLob","https://api.spotify.com/v1/audio-analysis/1CSmpHClwztE8UhxPuBLob",233615,4,"What The Water Gave Me - Demo","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","D#","major","D# major",2528,"album",NA,2011-01-01,2011,"day","1CSmpHClwztE8UhxPuBLob",NA,NA,1,FALSE,FALSE,NA,16,"spotify:track:1CSmpHClwztE8UhxPuBLob","https://open.spotify.com/track/1CSmpHClwztE8UhxPuBLob"
0.658,0.876,11,-4.034,0,0.0355,0.161,0.149,0.069,0.559,120.001,"track",NA,NA,"https://api.spotify.com/v1/tracks/0d23jazTOtlCCmNrTO9WIG","https://api.spotify.com/v1/audio-analysis/0d23jazTOtlCCmNrTO9WIG",242016,4,"Landscape - Demo","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","B","minor","B minor",2529,"album",NA,2011-01-01,2011,"day","0d23jazTOtlCCmNrTO9WIG",NA,NA,1,FALSE,FALSE,NA,17,"spotify:track:0d23jazTOtlCCmNrTO9WIG","https://open.spotify.com/track/0d23jazTOtlCCmNrTO9WIG"
0.442,0.393,9,-6.427,0,0.0268,0.827,7.86e-05,0.0853,0.24,100.029,"track",NA,NA,"https://api.spotify.com/v1/tracks/3Boy5BDtBoYpTuEzAEhcx0","https://api.spotify.com/v1/audio-analysis/3Boy5BDtBoYpTuEzAEhcx0",332291,4,"Heartlines - Acoustic","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","A","minor","A minor",2530,"album",NA,2011-01-01,2011,"day","3Boy5BDtBoYpTuEzAEhcx0",NA,NA,1,FALSE,FALSE,NA,18,"spotify:track:3Boy5BDtBoYpTuEzAEhcx0","https://open.spotify.com/track/3Boy5BDtBoYpTuEzAEhcx0"
0.547,0.395,5,-5.363,1,0.0297,0.643,0,0.115,0.356,104.493,"track",NA,NA,"https://api.spotify.com/v1/tracks/4DHAPBFCJ6Y5xYwaaCEFqT","https://api.spotify.com/v1/audio-analysis/4DHAPBFCJ6Y5xYwaaCEFqT",252502,4,"Shake It Out - Acoustic","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","F","major","F major",2531,"album",NA,2011-01-01,2011,"day","4DHAPBFCJ6Y5xYwaaCEFqT",NA,NA,1,FALSE,FALSE,NA,19,"spotify:track:4DHAPBFCJ6Y5xYwaaCEFqT","https://open.spotify.com/track/4DHAPBFCJ6Y5xYwaaCEFqT"
0.505,0.236,8,-9.506,1,0.0287,0.975,0.00056,0.0979,0.123,105.708,"track",NA,NA,"https://api.spotify.com/v1/tracks/67zdHGR3411VTv2PPheWCV","https://api.spotify.com/v1/audio-analysis/67zdHGR3411VTv2PPheWCV",210983,4,"Breaking Down - Acoustic","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","G#","major","G# major",2532,"album",NA,2011-01-01,2011,"day","67zdHGR3411VTv2PPheWCV",NA,NA,1,FALSE,FALSE,NA,20,"spotify:track:67zdHGR3411VTv2PPheWCV","https://open.spotify.com/track/67zdHGR3411VTv2PPheWCV"
0.399,0.314,9,-9.608,1,0.0365,0.949,0.00279,0.369,0.193,141.941,"track",NA,NA,"https://api.spotify.com/v1/tracks/4Z8lI1HuSYeoDQsVRbC5In","https://api.spotify.com/v1/audio-analysis/4Z8lI1HuSYeoDQsVRbC5In",132073,4,"Never Let Me Go - Live At Intima Theater, Stockholm","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","A","major","A major",2533,"album",NA,2011-01-01,2011,"day","4Z8lI1HuSYeoDQsVRbC5In",NA,NA,1,FALSE,FALSE,NA,21,"spotify:track:4Z8lI1HuSYeoDQsVRbC5In","https://open.spotify.com/track/4Z8lI1HuSYeoDQsVRbC5In"
0.456,0.471,0,-6.627,1,0.0381,0.848,0.0207,0.838,0.389,123.747,"track",NA,NA,"https://api.spotify.com/v1/tracks/643vTgWs7rz5tXdUMLMEB6","https://api.spotify.com/v1/audio-analysis/643vTgWs7rz5tXdUMLMEB6",259253,4,"Lover To Lover - Live At Intima Theater, Stockholm","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","C","major","C major",2534,"album",NA,2011-01-01,2011,"day","643vTgWs7rz5tXdUMLMEB6",NA,NA,1,FALSE,FALSE,NA,22,"spotify:track:643vTgWs7rz5tXdUMLMEB6","https://open.spotify.com/track/643vTgWs7rz5tXdUMLMEB6"
0.46,0.369,7,-7.403,1,0.0406,0.916,0.000195,0.0893,0.18,144.503,"track",NA,NA,"https://api.spotify.com/v1/tracks/7DkvJClZqKN8lUTOLxDY1G","https://api.spotify.com/v1/audio-analysis/7DkvJClZqKN8lUTOLxDY1G",233035,4,"Dog Days Are Over - Live At Intima Theater, Stockholm","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","G","major","G major",2535,"album",NA,2011-01-01,2011,"day","7DkvJClZqKN8lUTOLxDY1G",NA,NA,1,FALSE,FALSE,NA,23,"spotify:track:7DkvJClZqKN8lUTOLxDY1G","https://open.spotify.com/track/7DkvJClZqKN8lUTOLxDY1G"
0.491,0.478,11,-8.116,0,0.0442,0.896,0.00481,0.714,0.17,133.164,"track",NA,NA,"https://api.spotify.com/v1/tracks/5CGWlUsfy19iSqeq2FtnpF","https://api.spotify.com/v1/audio-analysis/5CGWlUsfy19iSqeq2FtnpF",304622,4,"Spectrum - Live At Intiman Theater, Stockholm","Florence + The Machine","Ceremonials (Original Deluxe Version)","other","1moxjboGR7GNWYIMWsRjgG","19J2iqK89BCrNG4El2FRi5","B","minor","B minor",2536,"album",NA,2011-01-01,2011,"day","5CGWlUsfy19iSqeq2FtnpF",NA,NA,1,FALSE,FALSE,NA,24,"spotify:track:5CGWlUsfy19iSqeq2FtnpF","https://open.spotify.com/track/5CGWlUsfy19iSqeq2FtnpF"
0.597,0.856,9,-4.192,0,0.173,0.258,0,0.125,0.361,109.942,"track",NA,NA,"https://api.spotify.com/v1/tracks/3DNE3Cr3HRd4ATMoZf5G2F","https://api.spotify.com/v1/audio-analysis/3DNE3Cr3HRd4ATMoZf5G2F",201253,4,"Swimming","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","A","minor","A minor",2537,"album",NA,2011-01-01,2011,"day","3DNE3Cr3HRd4ATMoZf5G2F",NA,NA,1,FALSE,FALSE,NA,1,"spotify:track:3DNE3Cr3HRd4ATMoZf5G2F","https://open.spotify.com/track/3DNE3Cr3HRd4ATMoZf5G2F"
0.411,0.796,0,-5.925,1,0.0606,0.504,0.00131,0.0841,0.31,80.052,"track",NA,NA,"https://api.spotify.com/v1/tracks/0H6yxpFMjWoxfRPVm0vXKi","https://api.spotify.com/v1/audio-analysis/0H6yxpFMjWoxfRPVm0vXKi",285626,4,"Heavy In Your Arms","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","C","major","C major",2538,"album",NA,2011-01-01,2011,"day","0H6yxpFMjWoxfRPVm0vXKi",NA,NA,1,FALSE,FALSE,NA,2,"spotify:track:0H6yxpFMjWoxfRPVm0vXKi","https://open.spotify.com/track/0H6yxpFMjWoxfRPVm0vXKi"
0.669,0.599,0,-5.16,1,0.0484,0.219,0,0.253,0.452,118.327,"track",NA,NA,"https://api.spotify.com/v1/tracks/4129PEGTtqgcxO555sDEls","https://api.spotify.com/v1/audio-analysis/4129PEGTtqgcxO555sDEls",179120,4,"Ghosts - Demo","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","C","major","C major",2539,"album",NA,2011-01-01,2011,"day","4129PEGTtqgcxO555sDEls",NA,NA,1,FALSE,FALSE,NA,3,"spotify:track:4129PEGTtqgcxO555sDEls","https://open.spotify.com/track/4129PEGTtqgcxO555sDEls"
0.562,0.929,6,-3.588,1,0.111,0.479,0,0.963,0.449,116.82,"track",NA,NA,"https://api.spotify.com/v1/tracks/2vWhQIQdiEGtg9JCfdhOTJ","https://api.spotify.com/v1/audio-analysis/2vWhQIQdiEGtg9JCfdhOTJ",221706,4,"You've Got The Dirtee Love - Live At The Brit Awards / 2010","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","F#","major","F# major",2540,"album",NA,2011-01-01,2011,"day","2vWhQIQdiEGtg9JCfdhOTJ",NA,NA,1,FALSE,FALSE,NA,4,"spotify:track:2vWhQIQdiEGtg9JCfdhOTJ","https://open.spotify.com/track/2vWhQIQdiEGtg9JCfdhOTJ"
0.643,0.638,7,-5.873,1,0.0429,0.38,0.00818,0.186,0.733,74.986,"track",NA,NA,"https://api.spotify.com/v1/tracks/6husQiF0jRFbM3xVScDNDw","https://api.spotify.com/v1/audio-analysis/6husQiF0jRFbM3xVScDNDw",255840,4,"Dog Days Are Over - Yeasayer Remix","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","G","major","G major",2541,"album",NA,2011-01-01,2011,"day","6husQiF0jRFbM3xVScDNDw",NA,NA,1,FALSE,FALSE,NA,5,"spotify:track:6husQiF0jRFbM3xVScDNDw","https://open.spotify.com/track/6husQiF0jRFbM3xVScDNDw"
0.425,0.32,9,-9.129,0,0.0312,0.808,0.193,0.14,0.0634,113.179,"track",NA,NA,"https://api.spotify.com/v1/tracks/2eriT0nPPMavvI6ks1QkKM","https://api.spotify.com/v1/audio-analysis/2eriT0nPPMavvI6ks1QkKM",212800,4,"Falling","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","A","minor","A minor",2542,"album",NA,2011-01-01,2011,"day","2eriT0nPPMavvI6ks1QkKM",NA,NA,1,FALSE,FALSE,NA,6,"spotify:track:2eriT0nPPMavvI6ks1QkKM","https://open.spotify.com/track/2eriT0nPPMavvI6ks1QkKM"
0.652,0.735,0,-6.86,1,0.0281,0.458,0.000332,0.209,0.304,122.964,"track",NA,NA,"https://api.spotify.com/v1/tracks/154pZCHL3BKelV9EUqHYfE","https://api.spotify.com/v1/audio-analysis/154pZCHL3BKelV9EUqHYfE",177920,4,"Are You Hurting The One You Love?","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","C","major","C major",2543,"album",NA,2011-01-01,2011,"day","154pZCHL3BKelV9EUqHYfE",NA,NA,1,FALSE,FALSE,NA,7,"spotify:track:154pZCHL3BKelV9EUqHYfE","https://open.spotify.com/track/154pZCHL3BKelV9EUqHYfE"
0.549,0.733,2,-5.781,1,0.0773,0.0709,4.1e-06,0.0803,0.331,110.152,"track",NA,NA,"https://api.spotify.com/v1/tracks/6zqvB8c3kjWGPnM367HQvd","https://api.spotify.com/v1/audio-analysis/6zqvB8c3kjWGPnM367HQvd",199386,4,"Addicted To Love","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","D","major","D major",2544,"album",NA,2011-01-01,2011,"day","6zqvB8c3kjWGPnM367HQvd",NA,NA,1,FALSE,FALSE,NA,8,"spotify:track:6zqvB8c3kjWGPnM367HQvd","https://open.spotify.com/track/6zqvB8c3kjWGPnM367HQvd"
0.458,0.506,0,-6.844,1,0.0619,0.748,0.000356,0.151,0.222,120.486,"track",NA,NA,"https://api.spotify.com/v1/tracks/3wmnyMaPYuJC4mNt9G3XTT","https://api.spotify.com/v1/audio-analysis/3wmnyMaPYuJC4mNt9G3XTT",174813,4,"Bird Song","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","C","major","C major",2545,"album",NA,2011-01-01,2011,"day","3wmnyMaPYuJC4mNt9G3XTT",NA,NA,1,FALSE,FALSE,NA,9,"spotify:track:3wmnyMaPYuJC4mNt9G3XTT","https://open.spotify.com/track/3wmnyMaPYuJC4mNt9G3XTT"
0.664,0.47,11,-4.569,0,0.0768,0.436,0.000625,0.287,0.293,96.013,"track",NA,NA,"https://api.spotify.com/v1/tracks/3jREpENgSsWaZjbeHLALFP","https://api.spotify.com/v1/audio-analysis/3jREpENgSsWaZjbeHLALFP",135200,4,"Hospital Beds","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","B","minor","B minor",2546,"album",NA,2011-01-01,2011,"day","3jREpENgSsWaZjbeHLALFP",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:3jREpENgSsWaZjbeHLALFP","https://open.spotify.com/track/3jREpENgSsWaZjbeHLALFP"
0.607,0.606,5,-9.403,0,0.0528,0.426,0.00194,0.105,0.349,130.025,"track",NA,NA,"https://api.spotify.com/v1/tracks/4mPO3xvpwvLuPYtuTSiijO","https://api.spotify.com/v1/audio-analysis/4mPO3xvpwvLuPYtuTSiijO",207960,4,"Hardest Of Hearts","Florence + The Machine","Lungs: The B-Sides","other","1moxjboGR7GNWYIMWsRjgG","4eDFvpKMUc6wY7eECBTZxe","F","minor","F minor",2547,"album",NA,2011-01-01,2011,"day","4mPO3xvpwvLuPYtuTSiijO",NA,NA,1,FALSE,FALSE,NA,11,"spotify:track:4mPO3xvpwvLuPYtuTSiijO","https://open.spotify.com/track/4mPO3xvpwvLuPYtuTSiijO"
0.349,0.734,9,-5.978,0,0.0392,0.0447,0,0.114,0.365,79.797,"track",NA,NA,"https://api.spotify.com/v1/tracks/1ORxhhwevTr2iUY3wtQJKy","https://api.spotify.com/v1/audio-analysis/1ORxhhwevTr2iUY3wtQJKy",297764,4,"Only If For A Night","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","A","minor","A minor",2548,"album",NA,NA,2011,"year","1ORxhhwevTr2iUY3wtQJKy",NA,NA,1,FALSE,FALSE,NA,1,"spotify:track:1ORxhhwevTr2iUY3wtQJKy","https://open.spotify.com/track/1ORxhhwevTr2iUY3wtQJKy"
0.528,0.805,10,-4.244,1,0.0362,0.0103,0,0.106,0.197,107.508,"track",NA,NA,"https://api.spotify.com/v1/tracks/24oq4fE50lbFOCoHIBKcor","https://api.spotify.com/v1/audio-analysis/24oq4fE50lbFOCoHIBKcor",277637,4,"Shake It Out","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","A#","major","A# major",2549,"album",NA,NA,2011,"year","24oq4fE50lbFOCoHIBKcor",NA,NA,1,FALSE,FALSE,NA,2,"spotify:track:24oq4fE50lbFOCoHIBKcor","https://open.spotify.com/track/24oq4fE50lbFOCoHIBKcor"
0.492,0.575,0,-6.391,0,0.0314,0.00701,0.000178,0.112,0.168,124.082,"track",NA,NA,"https://api.spotify.com/v1/tracks/0CWTFnLY7OkDZJ37bYOeIo","https://api.spotify.com/v1/audio-analysis/0CWTFnLY7OkDZJ37bYOeIo",333509,4,"What The Water Gave Me","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C","minor","C minor",2550,"album",NA,NA,2011,"year","0CWTFnLY7OkDZJ37bYOeIo",NA,NA,1,FALSE,FALSE,NA,3,"spotify:track:0CWTFnLY7OkDZJ37bYOeIo","https://open.spotify.com/track/0CWTFnLY7OkDZJ37bYOeIo"
0.445,0.726,9,-3.233,1,0.0366,0.3,9.94e-06,0.38,0.246,144.59,"track",NA,NA,"https://api.spotify.com/v1/tracks/6ecXmdwLvvTAob3lAxEpbM","https://api.spotify.com/v1/audio-analysis/6ecXmdwLvvTAob3lAxEpbM",271377,4,"Never Let Me Go","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","A","major","A major",2551,"album",NA,NA,2011,"year","6ecXmdwLvvTAob3lAxEpbM",NA,NA,1,FALSE,FALSE,NA,4,"spotify:track:6ecXmdwLvvTAob3lAxEpbM","https://open.spotify.com/track/6ecXmdwLvvTAob3lAxEpbM"
0.577,0.73,1,-5.326,1,0.027,0.153,0.00466,0.1,0.605,109.945,"track",NA,NA,"https://api.spotify.com/v1/tracks/5iLQpG368lxxlpuSA0h0I1","https://api.spotify.com/v1/audio-analysis/5iLQpG368lxxlpuSA0h0I1",228525,4,"Breaking Down","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C#","major","C# major",2552,"album",NA,NA,2011,"year","5iLQpG368lxxlpuSA0h0I1",NA,NA,1,FALSE,FALSE,NA,5,"spotify:track:5iLQpG368lxxlpuSA0h0I1","https://open.spotify.com/track/5iLQpG368lxxlpuSA0h0I1"
0.584,0.809,0,-3.662,1,0.0308,0.0861,1.59e-06,0.355,0.499,119.003,"track",NA,NA,"https://api.spotify.com/v1/tracks/0M2tMJUam5M96YfRUIfHnt","https://api.spotify.com/v1/audio-analysis/0M2tMJUam5M96YfRUIfHnt",242681,4,"Lover To Lover","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C","major","C major",2553,"album",NA,NA,2011,"year","0M2tMJUam5M96YfRUIfHnt",NA,NA,1,FALSE,FALSE,NA,6,"spotify:track:0M2tMJUam5M96YfRUIfHnt","https://open.spotify.com/track/0M2tMJUam5M96YfRUIfHnt"
0.42,0.754,0,-5.628,1,0.0512,0.0119,1.28e-05,0.445,0.162,131.95,"track",NA,NA,"https://api.spotify.com/v1/tracks/2Tg2aW6Qfh9fYoUbDgYDXL","https://api.spotify.com/v1/audio-analysis/2Tg2aW6Qfh9fYoUbDgYDXL",274821,4,"No Light, No Light","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C","major","C major",2554,"album",NA,NA,2011,"year","2Tg2aW6Qfh9fYoUbDgYDXL",NA,NA,1,FALSE,FALSE,NA,7,"spotify:track:2Tg2aW6Qfh9fYoUbDgYDXL","https://open.spotify.com/track/2Tg2aW6Qfh9fYoUbDgYDXL"
0.384,0.769,9,-5.589,0,0.0357,0.00997,0.000288,0.0691,0.221,58.494,"track",NA,NA,"https://api.spotify.com/v1/tracks/588kq3Zm0s5mJ8tcQEJPlD","https://api.spotify.com/v1/audio-analysis/588kq3Zm0s5mJ8tcQEJPlD",303245,4,"Seven Devils","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","A","minor","A minor",2555,"album",NA,NA,2011,"year","588kq3Zm0s5mJ8tcQEJPlD",NA,NA,1,FALSE,FALSE,NA,8,"spotify:track:588kq3Zm0s5mJ8tcQEJPlD","https://open.spotify.com/track/588kq3Zm0s5mJ8tcQEJPlD"
0.491,0.725,9,-4.391,0,0.0355,0.0559,0,0.0255,0.23,109.969,"track",NA,NA,"https://api.spotify.com/v1/tracks/0A00eeYQWL4gKr33HqculX","https://api.spotify.com/v1/audio-analysis/0A00eeYQWL4gKr33HqculX",301587,4,"Heartlines","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","A","minor","A minor",2556,"album",NA,NA,2011,"year","0A00eeYQWL4gKr33HqculX",NA,NA,1,FALSE,FALSE,NA,9,"spotify:track:0A00eeYQWL4gKr33HqculX","https://open.spotify.com/track/0A00eeYQWL4gKr33HqculX"
0.573,0.872,11,-5.613,0,0.0504,0.0773,0.000335,0.103,0.101,123.066,"track",NA,NA,"https://api.spotify.com/v1/tracks/2xTM2V8ygcAQJNhfiRlYpi","https://api.spotify.com/v1/audio-analysis/2xTM2V8ygcAQJNhfiRlYpi",311588,4,"Spectrum","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","B","minor","B minor",2557,"album",NA,NA,2011,"year","2xTM2V8ygcAQJNhfiRlYpi",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:2xTM2V8ygcAQJNhfiRlYpi","https://open.spotify.com/track/2xTM2V8ygcAQJNhfiRlYpi"
0.211,0.817,0,-3.885,1,0.0682,0.0452,9.73e-05,0.0823,0.341,82.538,"track",NA,NA,"https://api.spotify.com/v1/tracks/0YAszVnkKiUrxipgzSvpyS","https://api.spotify.com/v1/audio-analysis/0YAszVnkKiUrxipgzSvpyS",245881,4,"All This And Heaven Too","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C","major","C major",2558,"album",NA,NA,2011,"year","0YAszVnkKiUrxipgzSvpyS",NA,NA,1,FALSE,FALSE,NA,11,"spotify:track:0YAszVnkKiUrxipgzSvpyS","https://open.spotify.com/track/0YAszVnkKiUrxipgzSvpyS"
0.413,0.817,0,-4.974,1,0.0425,0.309,0.0178,0.246,0.257,160.031,"track",NA,NA,"https://api.spotify.com/v1/tracks/0ON9Vv9h13Ybip36zYl1ka","https://api.spotify.com/v1/audio-analysis/0ON9Vv9h13Ybip36zYl1ka",274231,4,"Leave My Body","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","C","major","C major",2559,"album",NA,NA,2011,"year","0ON9Vv9h13Ybip36zYl1ka",NA,NA,1,FALSE,FALSE,NA,12,"spotify:track:0ON9Vv9h13Ybip36zYl1ka","https://open.spotify.com/track/0ON9Vv9h13Ybip36zYl1ka"
0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,"track",NA,NA,"https://api.spotify.com/v1/tracks/57yeWyaoeTt26p0dlEZukQ","https://api.spotify.com/v1/audio-analysis/57yeWyaoeTt26p0dlEZukQ",218190,4,"Spectrum (Say My Name) - Calvin Harris Remix","Florence + The Machine","Ceremonials","other","1moxjboGR7GNWYIMWsRjgG","3JODIzr9NLL7CMojdUR70g","B","minor","B minor",2560,"album",NA,NA,2011,"year","57yeWyaoeTt26p0dlEZukQ",NA,NA,1,FALSE,FALSE,NA,13,"spotify:track:57yeWyaoeTt26p0dlEZukQ","https://open.spotify.com/track/57yeWyaoeTt26p0dlEZukQ"
