danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,artist_name,album_name,producer,artist_id,album_id,key_name,mode_name,key_mode,Unnamed: 0,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,track_id,artists,available_markets,disc_number,explicit,is_local,track_preview_url,track_number,track_uri,external_urls.spotify
0.5,0.811,7,-5.287,1,0.096,0.0443,0.00508,0.12,0.228,150.023,track,NA,NA,https://api.spotify.com/v1/tracks/6eN9yBWv9zFVZFXGsPrMxj,https://api.spotify.com/v1/audio-analysis/6eN9yBWv9zFVZFXGsPrMxj,252853,4,Dog Days Are Over,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,G,major,G major,2631,album,NA,2009-01-01,2009,day,6eN9yBWv9zFVZFXGsPrMxj,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:6eN9yBWv9zFVZFXGsPrMxj,https://open.spotify.com/track/6eN9yBWv9zFVZFXGsPrMxj
0.622,0.873,9,-3.39,0,0.0476,0.0952,4.36E-06,0.246,0.463,116.986,track,NA,NA,https://api.spotify.com/v1/tracks/6JY2HaoaGb7qZOTkA5QFqd,https://api.spotify.com/v1/audio-analysis/6JY2HaoaGb7qZOTkA5QFqd,232360,4,Rabbit Heart (Raise It Up),Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,A,minor,A minor,2632,album,NA,2009-01-01,2009,day,6JY2HaoaGb7qZOTkA5QFqd,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:6JY2HaoaGb7qZOTkA5QFqd,https://open.spotify.com/track/6JY2HaoaGb7qZOTkA5QFqd
0.583,0.525,7,-5.428,1,0.0572,0.356,0,0.28,0.37,117.991,track,NA,NA,https://api.spotify.com/v1/tracks/0AosnSuC2OxvOfnRO41ZSb,https://api.spotify.com/v1/audio-analysis/0AosnSuC2OxvOfnRO41ZSb,185333,4,I'm Not Calling You A Liar,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,G,major,G major,2633,album,NA,2009-01-01,2009,day,0AosnSuC2OxvOfnRO41ZSb,NA,NA,1,FALSE,FALSE,NA,3,spotify:track:0AosnSuC2OxvOfnRO41ZSb,https://open.spotify.com/track/0AosnSuC2OxvOfnRO41ZSb
0.584,0.858,0,-4.026,1,0.0654,0.0078,0.000467,0.166,0.273,129.998,track,NA,NA,https://api.spotify.com/v1/tracks/0O8rwnPniPEUX71uLpSIE6,https://api.spotify.com/v1/audio-analysis/0O8rwnPniPEUX71uLpSIE6,214053,4,Howl,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,C,major,C major,2634,album,NA,2009-01-01,2009,day,0O8rwnPniPEUX71uLpSIE6,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:0O8rwnPniPEUX71uLpSIE6,https://open.spotify.com/track/0O8rwnPniPEUX71uLpSIE6
0.365,0.767,2,-5.208,1,0.135,0.00207,0.000157,0.0708,0.668,106.976,track,NA,NA,https://api.spotify.com/v1/tracks/5dAQMK3WdJ6bSNtvlsB957,https://api.spotify.com/v1/audio-analysis/5dAQMK3WdJ6bSNtvlsB957,124240,4,Kiss With A Fist,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,D,major,D major,2635,album,NA,2009-01-01,2009,day,5dAQMK3WdJ6bSNtvlsB957,NA,NA,1,FALSE,FALSE,NA,5,spotify:track:5dAQMK3WdJ6bSNtvlsB957,https://open.spotify.com/track/5dAQMK3WdJ6bSNtvlsB957
0.436,0.544,9,-6.117,0,0.123,0.426,0,0.143,0.278,130.283,track,NA,NA,https://api.spotify.com/v1/tracks/1ydm3JJq1mHpeuLwwnpIRj,https://api.spotify.com/v1/audio-analysis/1ydm3JJq1mHpeuLwwnpIRj,218613,4,Girl With One Eye,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,A,minor,A minor,2636,album,NA,2009-01-01,2009,day,1ydm3JJq1mHpeuLwwnpIRj,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:1ydm3JJq1mHpeuLwwnpIRj,https://open.spotify.com/track/1ydm3JJq1mHpeuLwwnpIRj
0.442,0.812,4,-4.803,0,0.0525,0.00152,0.000856,0.0969,0.454,200.115,track,NA,NA,https://api.spotify.com/v1/tracks/2KoCICBGucRa428fNiwYQJ,https://api.spotify.com/v1/audio-analysis/2KoCICBGucRa428fNiwYQJ,223826,4,Drumming Song,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,E,minor,E minor,2637,album,NA,2009-01-01,2009,day,2KoCICBGucRa428fNiwYQJ,NA,NA,1,FALSE,FALSE,NA,7,spotify:track:2KoCICBGucRa428fNiwYQJ,https://open.spotify.com/track/2KoCICBGucRa428fNiwYQJ
0.551,0.418,0,-6.403,1,0.0423,0.242,4.93E-06,0.12,0.417,149.969,track,NA,NA,https://api.spotify.com/v1/tracks/6hkP1DhuDQ7CKdn1rGsYee,https://api.spotify.com/v1/audio-analysis/6hkP1DhuDQ7CKdn1rGsYee,249240,4,Between Two Lungs,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,C,major,C major,2638,album,NA,2009-01-01,2009,day,6hkP1DhuDQ7CKdn1rGsYee,NA,NA,1,FALSE,FALSE,NA,8,spotify:track:6hkP1DhuDQ7CKdn1rGsYee,https://open.spotify.com/track/6hkP1DhuDQ7CKdn1rGsYee
0.523,0.811,9,-5.386,0,0.0373,0.14,0.000321,0.122,0.112,139.995,track,NA,NA,https://api.spotify.com/v1/tracks/7wcjbOTIfCVmyvbnPPV3aj,https://api.spotify.com/v1/audio-analysis/7wcjbOTIfCVmyvbnPPV3aj,255906,4,Cosmic Love,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,A,minor,A minor,2639,album,NA,2009-01-01,2009,day,7wcjbOTIfCVmyvbnPPV3aj,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:7wcjbOTIfCVmyvbnPPV3aj,https://open.spotify.com/track/7wcjbOTIfCVmyvbnPPV3aj
0.626,0.752,5,-6.152,1,0.0823,0.131,0,0.0874,0.184,122.07,track,NA,NA,https://api.spotify.com/v1/tracks/2bDZsYoCSvL3BVgWiHIwao,https://api.spotify.com/v1/audio-analysis/2bDZsYoCSvL3BVgWiHIwao,176733,4,My Boy Builds Coffins,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,F,major,F major,2640,album,NA,2009-01-01,2009,day,2bDZsYoCSvL3BVgWiHIwao,NA,NA,1,FALSE,FALSE,NA,10,spotify:track:2bDZsYoCSvL3BVgWiHIwao,https://open.spotify.com/track/2bDZsYoCSvL3BVgWiHIwao
0.436,0.867,4,-4.62,1,0.21,0.211,4.69E-05,0.322,0.239,184.011,track,NA,NA,https://api.spotify.com/v1/tracks/2frSTo4mIgiEA0sacx1gsk,https://api.spotify.com/v1/audio-analysis/2frSTo4mIgiEA0sacx1gsk,193346,4,Hurricane Drunk,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,E,major,E major,2641,album,NA,2009-01-01,2009,day,2frSTo4mIgiEA0sacx1gsk,NA,NA,1,FALSE,FALSE,NA,11,spotify:track:2frSTo4mIgiEA0sacx1gsk,https://open.spotify.com/track/2frSTo4mIgiEA0sacx1gsk
0.519,0.792,0,-6.024,1,0.0398,0.118,0.0169,0.804,0.283,108.013,track,NA,NA,https://api.spotify.com/v1/tracks/4CZnc0Pjz0e9hy4LXfaXD4,https://api.spotify.com/v1/audio-analysis/4CZnc0Pjz0e9hy4LXfaXD4,280066,4,Blinding,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,C,major,C major,2642,album,NA,2009-01-01,2009,day,4CZnc0Pjz0e9hy4LXfaXD4,NA,NA,1,FALSE,FALSE,NA,12,spotify:track:4CZnc0Pjz0e9hy4LXfaXD4,https://open.spotify.com/track/4CZnc0Pjz0e9hy4LXfaXD4
0.579,0.685,6,-4.731,1,0.0327,0.00494,0,0.137,0.435,109.883,track,NA,NA,https://api.spotify.com/v1/tracks/0aGUkAzF751icf12NQvltI,https://api.spotify.com/v1/audio-analysis/0aGUkAzF751icf12NQvltI,168666,4,You've Got The Love,Florence + The Machine,Lungs,other,1moxjboGR7GNWYIMWsRjgG,6hs55qjerNNOi4ZT5bOhxV,F#,major,F# major,2643,album,NA,2009-01-01,2009,day,0aGUkAzF751icf12NQvltI,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:0aGUkAzF751icf12NQvltI,https://open.spotify.com/track/0aGUkAzF751icf12NQvltI
0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,track,NA,NA,https://api.spotify.com/v1/tracks/456WNXWhDwYOSf5SpTuqxd,https://api.spotify.com/v1/audio-analysis/456WNXWhDwYOSf5SpTuqxd,252818,4,Dog Days Are Over,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,G,major,G major,2658,album,NA,NA,2009,year,456WNXWhDwYOSf5SpTuqxd,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:456WNXWhDwYOSf5SpTuqxd,https://open.spotify.com/track/456WNXWhDwYOSf5SpTuqxd
0.625,0.858,9,-3.483,0,0.0462,0.092,1.36E-06,0.266,0.418,116.98,track,NA,NA,https://api.spotify.com/v1/tracks/5jAYbBuwroXXigCj4IGFdA,https://api.spotify.com/v1/audio-analysis/5jAYbBuwroXXigCj4IGFdA,232360,4,Rabbit Heart (Raise It Up),Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,A,minor,A minor,2659,album,NA,NA,2009,year,5jAYbBuwroXXigCj4IGFdA,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:5jAYbBuwroXXigCj4IGFdA,https://open.spotify.com/track/5jAYbBuwroXXigCj4IGFdA
0.585,0.529,7,-5.45,1,0.0517,0.357,0,0.278,0.34,117.943,track,NA,NA,https://api.spotify.com/v1/tracks/3HOxJ3ZX23eTXXxLjrXNbY,https://api.spotify.com/v1/audio-analysis/3HOxJ3ZX23eTXXxLjrXNbY,185333,4,I'm Not Calling You A Liar,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,G,major,G major,2660,album,NA,NA,2009,year,3HOxJ3ZX23eTXXxLjrXNbY,NA,NA,1,FALSE,FALSE,NA,3,spotify:track:3HOxJ3ZX23eTXXxLjrXNbY,https://open.spotify.com/track/3HOxJ3ZX23eTXXxLjrXNbY
0.58,0.873,0,-4.025,1,0.0628,0.00604,0.000885,0.165,0.297,130.013,track,NA,NA,https://api.spotify.com/v1/tracks/30JSP0mpT8DQNHjs6v8Z4P,https://api.spotify.com/v1/audio-analysis/30JSP0mpT8DQNHjs6v8Z4P,214053,4,Howl,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,C,major,C major,2661,album,NA,NA,2009,year,30JSP0mpT8DQNHjs6v8Z4P,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:30JSP0mpT8DQNHjs6v8Z4P,https://open.spotify.com/track/30JSP0mpT8DQNHjs6v8Z4P
0.406,0.778,2,-5.383,1,0.114,0.00154,0.000287,0.0565,0.692,106.933,track,NA,NA,https://api.spotify.com/v1/tracks/0qnzHn8plo9r10x69uFJYS,https://api.spotify.com/v1/audio-analysis/0qnzHn8plo9r10x69uFJYS,124240,4,Kiss With A Fist,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,D,major,D major,2662,album,NA,NA,2009,year,0qnzHn8plo9r10x69uFJYS,NA,NA,1,FALSE,FALSE,NA,5,spotify:track:0qnzHn8plo9r10x69uFJYS,https://open.spotify.com/track/0qnzHn8plo9r10x69uFJYS
0.421,0.532,9,-6.303,0,0.142,0.434,0,0.148,0.209,133.381,track,NA,NA,https://api.spotify.com/v1/tracks/0UqDHyajhOTknbgj1IjuNM,https://api.spotify.com/v1/audio-analysis/0UqDHyajhOTknbgj1IjuNM,218613,3,Girl With One Eye,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,A,minor,A minor,2663,album,NA,NA,2009,year,0UqDHyajhOTknbgj1IjuNM,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:0UqDHyajhOTknbgj1IjuNM,https://open.spotify.com/track/0UqDHyajhOTknbgj1IjuNM
0.448,0.809,4,-4.803,0,0.0433,0.00126,0.000926,0.096,0.489,200.069,track,NA,NA,https://api.spotify.com/v1/tracks/6hIaLSND7Fo2Kd8NPVoyjg,https://api.spotify.com/v1/audio-analysis/6hIaLSND7Fo2Kd8NPVoyjg,223826,4,Drumming Song,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,E,minor,E minor,2664,album,NA,NA,2009,year,6hIaLSND7Fo2Kd8NPVoyjg,NA,NA,1,FALSE,FALSE,NA,7,spotify:track:6hIaLSND7Fo2Kd8NPVoyjg,https://open.spotify.com/track/6hIaLSND7Fo2Kd8NPVoyjg
0.547,0.415,0,-6.429,1,0.0491,0.222,5.11E-06,0.126,0.481,149.96,track,NA,NA,https://api.spotify.com/v1/tracks/6zcewyuB1rZPbqvqidGXMQ,https://api.spotify.com/v1/audio-analysis/6zcewyuB1rZPbqvqidGXMQ,249240,4,Between Two Lungs,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,C,major,C major,2665,album,NA,NA,2009,year,6zcewyuB1rZPbqvqidGXMQ,NA,NA,1,FALSE,FALSE,NA,8,spotify:track:6zcewyuB1rZPbqvqidGXMQ,https://open.spotify.com/track/6zcewyuB1rZPbqvqidGXMQ
0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,track,NA,NA,https://api.spotify.com/v1/tracks/1myEOhXztRxUVfaAEQiKkU,https://api.spotify.com/v1/audio-analysis/1myEOhXztRxUVfaAEQiKkU,255906,4,Cosmic Love,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,A,minor,A minor,2666,album,NA,NA,2009,year,1myEOhXztRxUVfaAEQiKkU,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:1myEOhXztRxUVfaAEQiKkU,https://open.spotify.com/track/1myEOhXztRxUVfaAEQiKkU
0.615,0.721,5,-6.244,1,0.074,0.172,0,0.0847,0.188,122.042,track,NA,NA,https://api.spotify.com/v1/tracks/1KxcbEY0asYVMR043MjZWq,https://api.spotify.com/v1/audio-analysis/1KxcbEY0asYVMR043MjZWq,176733,4,My Boy Builds Coffins,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,F,major,F major,2667,album,NA,NA,2009,year,1KxcbEY0asYVMR043MjZWq,NA,NA,1,FALSE,FALSE,NA,10,spotify:track:1KxcbEY0asYVMR043MjZWq,https://open.spotify.com/track/1KxcbEY0asYVMR043MjZWq
0.441,0.863,4,-4.693,1,0.231,0.15,1.64E-05,0.316,0.205,184.139,track,NA,NA,https://api.spotify.com/v1/tracks/1h6Mjm7za06VQUQ5icXtxo,https://api.spotify.com/v1/audio-analysis/1h6Mjm7za06VQUQ5icXtxo,193346,4,Hurricane Drunk,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,E,major,E major,2668,album,NA,NA,2009,year,1h6Mjm7za06VQUQ5icXtxo,NA,NA,1,FALSE,FALSE,NA,11,spotify:track:1h6Mjm7za06VQUQ5icXtxo,https://open.spotify.com/track/1h6Mjm7za06VQUQ5icXtxo
0.516,0.79,9,-6.104,0,0.0391,0.117,0.0157,0.72,0.248,107.982,track,NA,NA,https://api.spotify.com/v1/tracks/4N5OZKcYwaPOCug2kyTYCV,https://api.spotify.com/v1/audio-analysis/4N5OZKcYwaPOCug2kyTYCV,280066,4,Blinding,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,A,minor,A minor,2669,album,NA,NA,2009,year,4N5OZKcYwaPOCug2kyTYCV,NA,NA,1,FALSE,FALSE,NA,12,spotify:track:4N5OZKcYwaPOCug2kyTYCV,https://open.spotify.com/track/4N5OZKcYwaPOCug2kyTYCV
0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85,track,NA,NA,https://api.spotify.com/v1/tracks/244AvzGQ4Ksa5637JQu5Gy,https://api.spotify.com/v1/audio-analysis/244AvzGQ4Ksa5637JQu5Gy,168666,4,You've Got The Love,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,F#,major,F# major,2670,album,NA,NA,2009,year,244AvzGQ4Ksa5637JQu5Gy,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:244AvzGQ4Ksa5637JQu5Gy,https://open.spotify.com/track/244AvzGQ4Ksa5637JQu5Gy
0.606,0.666,6,-9.516,0,0.0502,0.935,0.909,0.0774,0.284,127.217,track,NA,NA,https://api.spotify.com/v1/tracks/2Xr567J7MnzSP7x9T3CSmR,https://api.spotify.com/v1/audio-analysis/2Xr567J7MnzSP7x9T3CSmR,80746,4,Bird Song Intro,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,F#,minor,F# minor,2671,album,NA,NA,2009,year,2Xr567J7MnzSP7x9T3CSmR,NA,NA,1,FALSE,FALSE,NA,14,spotify:track:2Xr567J7MnzSP7x9T3CSmR,https://open.spotify.com/track/2Xr567J7MnzSP7x9T3CSmR
0.459,0.515,0,-6.827,1,0.0639,0.747,0.000217,0.109,0.238,119.34,track,NA,NA,https://api.spotify.com/v1/tracks/3E808MYkHCW0Ir9jSRojtr,https://api.spotify.com/v1/audio-analysis/3E808MYkHCW0Ir9jSRojtr,175560,4,Bird Song,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,C,major,C major,2672,album,NA,NA,2009,year,3E808MYkHCW0Ir9jSRojtr,NA,NA,1,FALSE,FALSE,NA,15,spotify:track:3E808MYkHCW0Ir9jSRojtr,https://open.spotify.com/track/3E808MYkHCW0Ir9jSRojtr
0.608,0.649,9,-6.045,0,0.0751,0.555,1.08E-06,0.114,0.358,73.09,track,NA,NA,https://api.spotify.com/v1/tracks/76vfm1VfdhG8LUqtd4ODD0,https://api.spotify.com/v1/audio-analysis/76vfm1VfdhG8LUqtd4ODD0,213762,4,Dog Days Are Over - Demo,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,A,minor,A minor,2673,album,NA,NA,2009,year,76vfm1VfdhG8LUqtd4ODD0,NA,NA,1,FALSE,FALSE,NA,16,spotify:track:76vfm1VfdhG8LUqtd4ODD0,https://open.spotify.com/track/76vfm1VfdhG8LUqtd4ODD0
0.454,0.326,2,-9.034,0,0.031,0.796,0.135,0.141,0.0567,113.372,track,NA,NA,https://api.spotify.com/v1/tracks/0ubzQT2fkZ0aKvokGiNbau,https://api.spotify.com/v1/audio-analysis/0ubzQT2fkZ0aKvokGiNbau,215093,4,Falling,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,D,minor,D minor,2674,album,NA,NA,2009,year,0ubzQT2fkZ0aKvokGiNbau,NA,NA,1,FALSE,FALSE,NA,17,spotify:track:0ubzQT2fkZ0aKvokGiNbau,https://open.spotify.com/track/0ubzQT2fkZ0aKvokGiNbau
0.602,0.609,5,-9.407,0,0.0499,0.41,0.00214,0.207,0.355,130.056,track,NA,NA,https://api.spotify.com/v1/tracks/5qLd1ezMTjZAfbChbi1xCn,https://api.spotify.com/v1/audio-analysis/5qLd1ezMTjZAfbChbi1xCn,205800,4,Hardest Of Hearts,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,F,minor,F minor,2675,album,NA,NA,2009,year,5qLd1ezMTjZAfbChbi1xCn,NA,NA,1,FALSE,FALSE,NA,18,spotify:track:5qLd1ezMTjZAfbChbi1xCn,https://open.spotify.com/track/5qLd1ezMTjZAfbChbi1xCn
0.681,0.592,0,-5.15,1,0.0452,0.22,0,0.255,0.464,118.307,track,NA,NA,https://api.spotify.com/v1/tracks/6oPMkjgJhYbKuXpUVJeYPw,https://api.spotify.com/v1/audio-analysis/6oPMkjgJhYbKuXpUVJeYPw,178106,4,Ghosts - Demo,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,C,major,C major,2676,album,NA,NA,2009,year,6oPMkjgJhYbKuXpUVJeYPw,NA,NA,1,FALSE,FALSE,NA,19,spotify:track:6oPMkjgJhYbKuXpUVJeYPw,https://open.spotify.com/track/6oPMkjgJhYbKuXpUVJeYPw
0.501,0.639,2,-5.454,0,0.055,0.057,6.46E-05,0.0823,0.607,200.003,track,NA,NA,https://api.spotify.com/v1/tracks/4U5VoACerca4AA84Ln71ev,https://api.spotify.com/v1/audio-analysis/4U5VoACerca4AA84Ln71ev,235306,4,Girl With One Eye - Bayou Percussion Version,Florence + The Machine,Lungs (Deluxe Version),other,1moxjboGR7GNWYIMWsRjgG,1rLLyY5p6HXNl2lKzINWp5,D,minor,D minor,2677,album,NA,NA,2009,year,4U5VoACerca4AA84Ln71ev,NA,NA,1,FALSE,FALSE,NA,20,spotify:track:4U5VoACerca4AA84Ln71ev,https://open.spotify.com/track/4U5VoACerca4AA84Ln71ev
0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,track,NA,NA,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4,Dog Days Are Over,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,G,major,G major,2678,album,NA,NA,2009,year,1YLJVmuzeM2YSUkCCaTNUB,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB
0.607,0.853,9,-3.524,0,0.0443,0.0553,3E-05,0.301,0.389,116.977,track,NA,NA,https://api.spotify.com/v1/tracks/5RoLLyMmaEG4WiVMlp7r59,https://api.spotify.com/v1/audio-analysis/5RoLLyMmaEG4WiVMlp7r59,232146,4,Rabbit Heart (Raise It Up),Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,A,minor,A minor,2679,album,NA,NA,2009,year,5RoLLyMmaEG4WiVMlp7r59,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:5RoLLyMmaEG4WiVMlp7r59,https://open.spotify.com/track/5RoLLyMmaEG4WiVMlp7r59
0.597,0.516,7,-5.437,1,0.0546,0.369,0,0.261,0.35,117.959,track,NA,NA,https://api.spotify.com/v1/tracks/3euILOYDltKArnqpupsE1W,https://api.spotify.com/v1/audio-analysis/3euILOYDltKArnqpupsE1W,185253,4,I'm Not Calling You A Liar,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,G,major,G major,2680,album,NA,NA,2009,year,3euILOYDltKArnqpupsE1W,NA,NA,1,FALSE,FALSE,NA,3,spotify:track:3euILOYDltKArnqpupsE1W,https://open.spotify.com/track/3euILOYDltKArnqpupsE1W
0.578,0.851,0,-4.468,1,0.061,0.00363,0.00116,0.365,0.293,129.998,track,NA,NA,https://api.spotify.com/v1/tracks/3GS8qG28p2RF6M7S5rFdx5,https://api.spotify.com/v1/audio-analysis/3GS8qG28p2RF6M7S5rFdx5,213560,4,Howl,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,C,major,C major,2681,album,NA,NA,2009,year,3GS8qG28p2RF6M7S5rFdx5,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:3GS8qG28p2RF6M7S5rFdx5,https://open.spotify.com/track/3GS8qG28p2RF6M7S5rFdx5
0.367,0.801,2,-5.396,1,0.137,0.0024,0.000273,0.0603,0.624,107.014,track,NA,NA,https://api.spotify.com/v1/tracks/0jv5OcbvTUHgO8FgHhya8b,https://api.spotify.com/v1/audio-analysis/0jv5OcbvTUHgO8FgHhya8b,123333,4,Kiss With A Fist,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,D,major,D major,2682,album,NA,NA,2009,year,0jv5OcbvTUHgO8FgHhya8b,NA,NA,1,FALSE,FALSE,NA,5,spotify:track:0jv5OcbvTUHgO8FgHhya8b,https://open.spotify.com/track/0jv5OcbvTUHgO8FgHhya8b
0.359,0.527,9,-6.371,0,0.125,0.397,0,0.162,0.239,87.28,track,NA,NA,https://api.spotify.com/v1/tracks/0UdBCetwMDQO7JIhi7Waik,https://api.spotify.com/v1/audio-analysis/0UdBCetwMDQO7JIhi7Waik,217546,3,Girl With One Eye,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,A,minor,A minor,2683,album,NA,NA,2009,year,0UdBCetwMDQO7JIhi7Waik,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:0UdBCetwMDQO7JIhi7Waik,https://open.spotify.com/track/0UdBCetwMDQO7JIhi7Waik
0.441,0.821,4,-4.795,0,0.0456,0.00125,0.00106,0.0949,0.467,200.006,track,NA,NA,https://api.spotify.com/v1/tracks/7yD1uhq8xqCSdHLSkQ6sYL,https://api.spotify.com/v1/audio-analysis/7yD1uhq8xqCSdHLSkQ6sYL,223333,4,Drumming Song,Florence + The Machine,Lungs (Deluxe Edition),other,1moxjboGR7GNWYIMWsRjgG,2FgknX5e7fJlriQtxvpLhZ,E,minor,E minor,2684,album,NA,NA,2009,year,7yD1uhq8xqCSdHLSkQ6sYL,NA,NA,1,FALSE,FALSE,NA,7,spotify:track:7yD1uhq8xqCSdHLSkQ6sYL,https://open.spotify.com/track/7yD1uhq8xqCSdHLSkQ6sYL
